x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
433.7321134613482,434.5376360638602,435.0619545189179,435.39064380053145,435.5682785256934,435.62903166556066,435.6008891834597,435.5066479330577,435.36453996034425,435.18887839367636,434.99071741505696,434.77847274789764,434.55846768942575,434.3353918792694,434.1126745823105,433.8927816874775,433.6774483096638,433.4678589232468,433.26478574193953
400.2278863754775,434.366701861297,435.2324682786852,435.52266445516045,435.56032123267,435.47815270978174,435.3398084520682,435.1782792687197,435.0112043002329,434.8479762018957,434.6933852805105,434.54961064317115,434.4173511507416,434.29648227704274,434.1864416732462,434.0864557011937,433.995671350443,433.91323141234176,433.8383155517173
432.04078419231774,434.00646078868203,434.9065858349675,435.36021804634686,435.5684709679682,435.62419660677597,435.5798797841068,435.46889079259086,435.31390138722224,435.1308779696945,434.9312689414381,434.7233409022235,434.51306024274567,434.30470525925597,434.1013051690567,433.9049613831331,433.71708554718225,433.53857725904,433.3699573610598
432.1506001033114,434.1733057127523,435.00317970172847,435.3990803665395,435.5745925072364,435.6177493566576,435.5740925485061,435.4709826240783,435.32657324821866,435.15371157594416,434.9618656747001,434.7581855526375,434.5481438424132,434.3359538828877,434.12486008232236,433.9173494121829,433.71531090331763,433.5201589076808,433.3329299642316
431.80911381744755,434.5790033198123,435.55184875990955,435.88192630065186,435.92331168270834,435.8241437805738,435.6571039401318,435.46083131191045,435.2565461064407,435.0558787086717,434.86496917644274,434.68676167574995,434.52234059166983,434.37172580307316,434.23435073037786,434.10934988308026,433.9957304367468,433.8924727289341,433.79858712586093
