x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
429.679160955361,429.70086226579605,429.5111307180464,429.2660516257498,428.99840267476617,428.71934496302185,428.4337215614514,428.1439740360946,427.851466842152,427.5570223044688,427.2611655460648,426.9642476310952,426.66651216487816,426.3681334873835,426.06923965788366,425.7699268565204,425.4702687232245,425.17032259534335,424.8701337824033
430.0987748118152,430.1347529667778,429.95128242978836,429.7102887047687,429.44582406670384,429.1694911488057,428.8863265575954,428.5988700866395,428.3085413504098,428.0161960384443,427.7223806408648,427.4274605394045,427.13168929326656,426.835248377404,426.538271099056,426.24085758450116,425.94308449808096,425.6450115340396,425.346685865903
429.73185064744155,429.74844879259837,429.55665887690236,429.31038794446044,429.0419126153575,428.7622167582657,428.47606485003877,428.18585826886704,427.8929387835528,427.59811494261436,427.3019030198007,427.00464813536377,426.70658975403427,426.4078992429775,426.10870247181975,425.80909397229635,425.5091461196712,425.20891526480085,424.9084459364683
428.903977540018,428.8897532289439,428.6848257820493,428.4301468439118,428.15521023212847,427.87004243473973,427.5789899575361,427.28424260162456,426.9870235481913,426.68806971672115,426.38785155983777,426.08668352128154,425.7847837545017,425.4823083600032,425.1793719841961,424.8760607234567,424.5724404905679,424.26856260180216,423.9644676055439
429.67596498264714,429.705705009502,429.51919685897684,429.276114633054,429.009968007793,428.7321642227794,428.44765238112956,428.1589272493771,427.8673829111021,427.57385950164036,427.2788934917394,426.9828435301169,426.6859584636607,426.3884163882876,426.09034811744874,425.79185189819907,425.4930029518751,425.1938598463267,424.8944688630173
