A_0,R_0,T_0,r
1.240966536,0.189094546,507.09294,0.238982001
0.43245985,0.79535167,400.5071711,0.0023609
1.007499947,1.781305553,460.1909557,-0.044124618
0.742859261,0.239627422,455.5551621,0.043928722
0.974649186,1.577797092,402.4468646,0.006803917
0.177571966,0.77598688,519.2194454,-0.321496073
0.857655452,1.328535408,481.3162637,-0.081645951
0.148500397,0.637204858,422.7233324,-0.006168841
0.533500342,1.980937239,515.9649955,-0.721553645
1.338540291,0.707458941,470.4485653,0.075241454
1.614192337,1.567583666,416.7887893,0.024672945
0.889385499,0.606980286,480.7973548,0.034407738
0.13988855,1.487678162,402.6981505,-0.008129911
0.459968435,0.6649997,478.7967874,-0.031868812
0.752201503,0.65167686,469.0422538,0.015591224
0.26595915,0.917620415,441.2634366,-0.019294999
0.69062131,0.101870168,409.8847287,0.015039576
0.780691056,1.289470015,465.9947198,-0.03918449
0.846222139,1.226146182,406.3783581,0.007209122
0.717054191,0.241916103,474.204723,0.058672676
0.444548414,0.089491033,515.1900486,0.088447354
1.913918081,1.488843861,474.1072323,0.053842497
1.973686484,0.135493745,475.7781727,0.233967098
1.841765775,0.148602242,469.6594808,0.188848
0.606617384,1.026548476,519.0066952,-0.308373554
0.758580193,1.383950241,485.3502528,-0.124279975
1.195530162,0.436104513,497.3863603,0.129391105
1.228137111,0.225558214,494.3493048,0.180116309
0.158836595,1.25578361,469.2302266,-0.111934898
1.60680387,0.793659615,418.1935659,0.036213701
0.872792658,1.012543854,510.5308995,-0.15498281
0.394412001,0.392410125,446.4684284,0.007282413
1.430926386,1.163844993,507.2382228,-0.049093803
1.057322706,1.769528004,429.7543675,0.001786172
1.019831448,1.114622938,441.4675798,0.015333867
0.654601245,1.053044737,518.2279564,-0.298332187
1.716929857,0.365421671,495.4886827,0.244772203
0.997987935,0.461163199,507.3601568,0.086358036
1.59836177,1.570285979,490.922849,-0.047246046
1.899239156,0.05419687,469.0908321,0.202486364
0.427220232,1.480280676,462.6207533,-0.080923096
0.211624548,1.768310642,403.4704268,-0.009187225
0.861253032,1.057646812,431.3335824,0.010371734
1.950243935,0.826238542,489.1116502,0.16770798
0.908786405,0.112046826,412.7729306,0.021752732
0.226702547,0.616738528,402.8475399,-0.000230228
1.850173022,1.838804365,401.6523573,0.020809061
1.884904206,0.283988428,427.1081453,0.065936033
0.316726118,1.176392734,414.7077704,-0.006123136
1.78692065,1.133694362,487.8232831,0.079862126
1.368628473,0.427369226,417.2961316,0.033639636
1.083187059,1.369070349,469.3270163,-0.022235425
0.767340223,0.105031889,400.150826,0.012564752
0.705905538,0.296513682,428.9322315,0.02158056
1.612260574,1.913644435,446.0257715,0.016027527
0.328103987,0.51860245,510.6754983,-0.111082604
0.701080409,0.227258809,513.4650835,0.10046048
0.438058127,0.199857294,415.1306602,0.009367445
1.293805717,0.068653673,505.9494711,0.286921884
0.208449471,1.28992428,460.1588417,-0.078244226
0.77560922,1.596543868,438.0542119,-0.012620622
0.241878904,1.235934636,495.5043344,-0.251918274
1.953408491,0.521077194,490.9369679,0.235560822
1.368795365,0.539521301,485.8975074,0.120778923
1.378691383,1.330695908,479.8878242,-0.00373677
0.80154026,0.292023025,418.0674514,0.019504225
1.537794433,1.277475447,440.257413,0.037770166
0.63045383,1.016325007,467.1377839,-0.031405075
0.964668188,0.76969118,486.9004265,0.014262773
0.318345705,0.742268648,507.0346714,-0.175970626
1.698632861,0.70255644,406.8019972,0.029864918
1.371781827,1.108409633,423.083224,0.027042
1.782556352,0.457502584,518.473004,0.325245652
0.41223732,1.467610263,445.1980394,-0.038059678
1.657641062,0.833507322,440.1183709,0.059977167
0.953349361,0.548573953,480.6283202,0.052328215
0.38981188,0.488274334,425.0170747,0.004599923
0.206878889,1.899529351,417.0519015,-0.020208243
0.29005811,0.411414831,437.4901215,0.001445454
0.892047403,1.008028475,411.9781539,0.010977532
1.651916207,1.068722625,505.0489443,0.043768951
1.220455914,1.172501141,442.4534402,0.024448303
0.599661212,1.086614886,410.9771551,0.002961503
0.329683953,1.758345432,511.9162166,-0.604338813
1.530582351,0.190923432,468.661135,0.146728651
1.626458074,0.785289745,516.4273531,0.124306103
1.805567169,1.44988852,467.4275329,0.049972816
1.535041388,0.724955465,510.7197402,0.127170475
0.101600744,1.672890086,503.7530496,-0.495850294
0.878767051,1.287389276,467.9114594,-0.033073171
0.579658938,0.512815013,430.9147564,0.011906549
0.338966969,1.933349789,516.3528239,-0.76570351
0.978042662,0.926751148,480.1628214,-0.000524833
1.021047429,1.355401084,414.0511059,0.01050379
1.600785121,1.085903691,449.3640316,0.054548102
0.925597691,0.906378656,420.5668269,0.014888559
1.948092147,0.557479352,491.59752,0.229311507
0.75414848,0.334199037,514.1836627,0.071112537
0.596892189,1.719328234,495.4291769,-0.29912912
1.040114251,1.116206644,463.1351136,0.006189091
0.39028882,0.050714026,497.1356277,0.065417141
1.950482869,0.023252181,486.8472069,0.311688935
0.424435685,0.193995062,464.6396863,0.024901065
0.895357255,1.084535726,472.0660459,-0.018144604
1.233751965,1.792901454,498.3375862,-0.219101565
0.795985537,0.0394298,511.5654938,0.197110331
1.034798318,0.4171647,429.5591294,0.032503319
1.18538364,0.706695088,462.130566,0.053604456
0.464662417,1.667256421,517.7771078,-0.636825883
0.317611236,0.581352823,487.8384884,-0.058101747
1.616185868,1.701387271,403.4173907,0.018167097
0.660358788,1.399699414,469.540209,-0.072675072
0.794516408,0.438037513,510.3108897,0.04223157
1.926991208,1.138574702,419.6093362,0.04206473
0.79400291,0.571013101,478.3812774,0.027087534
0.178361587,0.11840405,446.3932761,0.005966252
0.955645817,1.512994826,443.8038307,-0.005213144
1.818590444,1.606129876,421.6552927,0.032643022
1.779145155,0.171099384,501.0935264,0.337652864
1.107668884,1.571377241,495.0318621,-0.161598819
1.002425894,1.507636283,475.3844529,-0.064743118
1.602031989,1.668701936,475.7813363,-0.010505125
0.647208805,1.413254274,419.2929373,-0.001605589
0.514898403,0.869689318,519.5607527,-0.265862204
1.377313866,1.017513639,466.0203772,0.046732841
1.911530238,1.401927247,514.8938809,-0.057868634
0.827337224,0.064027467,496.0521019,0.146624259
1.007976561,0.716138374,423.4276292,0.021769901
0.441829662,1.340293749,407.9151875,-0.002617107
1.350112411,0.897648507,431.4920542,0.035421705
1.063473987,1.711598567,464.7760406,-0.045706292
0.162296561,1.114889204,413.066882,-0.008739943
0.456012508,0.867036461,478.940564,-0.061504732
0.450806282,1.418778442,434.8839423,-0.019791962
0.568133982,0.374340995,413.7762777,0.010364849
0.642571392,0.902377811,483.8017077,-0.053404776
1.309032939,0.969703318,401.4463511,0.016913485
1.053993822,1.04866942,409.3575645,0.013854642
1.820080573,0.398013434,513.4225731,0.339693678
1.148454496,1.315261883,496.8780289,-0.102499244
0.795057182,1.864407723,459.9762305,-0.068569733
1.217084475,1.5418023,506.5569525,-0.225043671
0.328395734,0.632702064,489.4201202,-0.07042399
0.185748776,1.489394752,518.6246771,-0.653615087
0.150281215,0.296507858,460.9985486,-0.00928625
1.544499918,1.797902296,410.604255,0.018073862
1.822482761,1.45800742,503.9540333,-0.035818484
1.537004393,1.214010371,425.4859756,0.032145707
1.415586485,0.337228286,405.7019862,0.02620933
0.263173955,1.585302447,419.1431447,-0.015859311
1.961604578,0.359241809,467.9624568,0.173952203
0.284220863,1.061493538,512.0705944,-0.343572866
0.340024607,1.36862543,452.4716697,-0.05259565
0.924335465,1.637024839,515.2734292,-0.445335534
0.453444821,0.153514271,437.8419492,0.018105468
0.21913826,1.221908759,519.5906772,-0.53062542
0.398014004,1.786766767,430.8722985,-0.027124432
1.063971621,1.977235323,453.3596021,-0.035677138
1.038067261,0.90849016,462.3677105,0.023563088
0.317071887,1.718550863,479.9538269,-0.20938485
1.446838488,0.793460974,493.5227255,0.089082245
0.321566544,0.228685547,495.024734,0.007306436
0.362247254,1.726805328,403.5821976,-0.006037928
0.818794915,0.111876947,484.7861558,0.107624625
0.67804657,1.002678828,451.5657947,-0.006080228
0.288082246,0.870214719,468.319454,-0.055896588
1.78786837,0.859333183,427.2215817,0.050232478
0.409459837,0.245784641,481.5856372,0.020983747
1.506859707,1.696898679,508.2797097,-0.224290711
1.16961323,0.171858868,509.9737533,0.238764722
1.055553936,1.655979572,489.3389703,-0.150250908
0.613617739,1.002690818,425.3949048,0.002642509
0.482123518,1.962182107,452.7952334,-0.076854184
1.26305804,0.61865177,463.7028408,0.069521022
1.141441636,1.382305544,516.8177639,-0.289770785
1.218481702,1.528478859,418.2757125,0.014066303
1.784201382,1.792807954,402.302764,0.020212294
1.326101076,0.144293248,459.3067046,0.105081997
1.590159311,0.166943913,437.5941295,0.075096802
1.59623134,0.098560831,446.5321642,0.09720785
0.55045527,0.984679755,430.8046177,-0.00092002
1.110564751,1.516037284,424.5567802,0.010738867
0.408756396,0.294727514,406.6172401,0.006063294
1.094049217,0.830064864,506.536273,-0.01481136
1.195731597,0.100636837,509.8319603,0.271366666
0.887631767,1.069723148,453.3252879,0.004274243
1.348619853,1.415434571,467.5367137,0.004969862
1.021095187,1.939482219,459.3550161,-0.052302419
1.256509797,0.553249397,457.0551303,0.066628453
0.150017758,0.10974863,489.5037694,0.00368803
0.47325571,0.341387964,467.7593995,0.016841849
0.292088818,1.311509173,466.0966602,-0.091413228
1.576943129,0.481528468,429.7740642,0.053406992
1.748712424,0.974028142,483.6761919,0.102457764
0.158860919,1.095979009,505.8032454,-0.323493444
1.53215703,0.247183257,486.4375277,0.201062197
0.806318732,1.413695993,514.8777129,-0.377125531
0.490354297,0.965523429,476.5296122,-0.063776934
0.122781566,0.993130244,498.2374702,-0.235886299
0.922608751,1.225997497,407.4435356,0.008921299
0.156444416,1.405501182,446.9590713,-0.054888465
1.061108889,0.057890372,410.3446844,0.024426897
1.507893219,0.669445736,473.6320448,0.102970893
0.938902568,1.453773388,428.710452,0.004697552
0.85381921,1.467432563,438.7206811,-0.00488748
1.255606352,1.283874886,488.3259069,-0.038283462
1.099850073,0.477955239,422.4528046,0.028563998
1.624605543,0.057804878,439.3832226,0.084160513
0.630486313,0.848992458,435.2104386,0.005086146
1.284233864,1.649245741,509.6736221,-0.278576275
0.887706,1.227203318,516.2833229,-0.28860931
1.208855875,0.352816345,463.7309196,0.086937366
1.030721116,0.743623922,495.1105302,0.020770551
0.517533815,1.957461605,463.4203675,-0.115130756
1.101127912,0.147773121,430.9656768,0.043040454
1.041758654,0.779584964,436.0498838,0.027000804
1.284335584,0.712166605,421.0649357,0.029732015
0.723846644,1.345646319,416.8728349,0.002300102
1.985442059,0.493340081,500.4700769,0.287400795
0.895765763,1.046746814,413.2933292,0.010829672
0.944300725,0.639307208,493.2534353,0.030750055
1.573076947,1.020473154,412.136739,0.027802442
1.098344807,1.463874885,441.8023367,0.006463585
0.880106259,1.767681411,435.6910267,-0.010430776
0.280495492,0.895222341,431.805952,-0.010707854
0.40255302,0.88829586,518.606727,-0.30060293
0.81130502,1.960605641,504.2367772,-0.429503392
1.639060492,0.954216225,504.2213003,0.078878582
1.637562901,1.281283125,447.6658785,0.046522144
1.362353994,1.145433968,471.3539171,0.030229667
1.599588691,1.845963498,496.6915629,-0.144868258
0.135643086,1.471081135,420.9897534,-0.019626656
1.285127624,0.715531591,472.3934863,0.069628187
1.673168489,0.841913954,457.1502743,0.081783189
1.113040312,1.168139086,449.1152512,0.017104354
0.431609219,0.363706306,433.0258488,0.009583963
0.658642583,0.221530211,482.8877009,0.062050841
0.448809659,1.70558614,432.607584,-0.025123357
0.611928251,1.547554338,494.5209737,-0.246663857
1.811353708,0.150056056,461.833375,0.155683707
0.208416448,1.126564165,466.93482,-0.085522189
0.610027869,0.141395164,485.1647202,0.070632869
1.404072099,1.36797934,472.4905086,0.008647883
0.892069494,0.295592172,463.0517965,0.060385979
1.818464775,0.762764691,402.777276,0.028524365
0.652864196,0.54631496,404.0005536,0.008506144
0.827674722,0.33791323,505.7807416,0.086083902
1.431958298,1.040506631,470.6357916,0.049995101
0.821058042,1.567438609,458.1645787,-0.039866577
1.715754154,1.229377693,509.8112826,-0.013080878
0.517144239,1.676616305,418.3002536,-0.008965179
0.638484642,0.469155754,462.4089596,0.021768954
0.309089305,0.419980353,500.1672271,-0.051111999
1.429529748,1.257642955,415.5740341,0.023097598
0.421541015,1.201193549,511.2983388,-0.353060499
1.427422477,1.085195612,441.4688519,0.039253709
0.209079415,0.401908038,449.7980985,-0.006210513
1.665183452,1.809104007,489.7143672,-0.078757768
0.23319112,0.521817729,482.6590861,-0.049584408
0.211293179,0.076031385,408.3467394,0.003980292
1.814265148,0.739139368,413.2623966,0.03802845
1.000394088,0.785544095,444.9430806,0.027583941
1.946799723,0.697334527,510.9537056,0.246340327
0.411952377,1.82617443,443.6183884,-0.049954179
0.447224678,0.509404484,418.547912,0.005929026
0.423019545,1.971244708,508.7744255,-0.602234695
0.948472951,1.745787361,444.4756642,-0.016070868
0.258583077,1.265003591,495.434363,-0.255120124
1.6518459,1.8939895,423.8238875,0.022711507
1.865973587,1.182600807,481.6543784,0.085883452
0.603158084,1.326839547,409.1344133,0.000846997
1.342126114,0.696482572,448.8432656,0.056053941
1.552206792,1.473572695,502.35365,-0.092613466
1.679354796,0.7269636,500.1476174,0.155639741
0.535729524,1.385061974,491.7820449,-0.202167638
1.283834208,1.725758615,463.2281943,-0.021579281
0.371994183,0.28983955,451.1829545,0.010926607
0.571660191,0.323361399,472.4233389,0.030398325
0.547930831,0.24513632,418.1730568,0.012711582
0.174994499,1.772271276,481.5760854,-0.250510384
0.363773775,1.373058585,493.6494028,-0.245590528
0.842985614,1.997010872,406.679254,0.000470537
0.166482382,0.353519965,444.7511762,-0.004887684
0.914301931,1.649986647,503.1717577,-0.296103557
0.202751371,1.413695773,503.5159993,-0.389368534
0.136108642,1.995673986,477.3226613,-0.252163832
0.395941454,0.486381491,418.3523015,0.004722806
0.653652007,1.241059181,420.0500709,0.001020246
0.719110341,1.441854111,401.82746,0.00307659
0.735177597,0.679550972,452.6008948,0.015706807
1.776219046,1.099335899,492.1094639,0.082071235
1.14648892,0.673710054,428.188315,0.03021614
0.643735651,1.524144285,506.4753829,-0.356979183
1.08014954,0.857031623,419.0162118,0.019984299
0.721989133,0.003875383,405.762518,0.014789637
0.676559867,0.552175256,475.0612054,0.015494409
0.905262657,0.371877138,491.9384868,0.082690654
1.522974427,1.220992554,409.289933,0.022867926
1.573447435,1.039971052,450.9066311,0.056093048
0.545715925,1.127488734,461.5305102,-0.038680632
0.508170162,0.900818762,511.6205843,-0.2161881
0.541969571,0.455027735,465.1120943,0.013502493
0.912468089,0.093894353,459.1515531,0.072441501
1.056325711,0.042123271,471.9138274,0.11862431
1.508265341,1.739426926,481.1855637,-0.050936942
1.327792238,0.150648311,474.1493436,0.144743699
0.796465527,1.388172015,407.7448382,0.004724722
1.428612118,1.823949377,504.1461752,-0.242693845
0.221994516,0.683716229,455.7533064,-0.026012516
0.334062394,1.262070953,519.1959148,-0.50855834
1.99392408,0.719208641,512.7025823,0.254114818
1.995700503,0.572124451,515.398228,0.324113018
0.258984314,1.846733549,415.7894964,-0.016893058
0.785991212,1.072116994,460.5407136,-0.010995766
0.571990006,0.274057695,401.9936305,0.008538329
1.168697401,0.761964044,426.8380512,0.028378088
1.272707089,0.045316813,446.7934537,0.079534476
1.883436833,1.976406592,464.9235519,0.011952967
1.773398591,0.546182929,445.6466771,0.086455307
0.383614466,0.296987909,502.0004492,-0.002560614
0.774179005,0.779235604,497.5498035,-0.043956058
0.450769368,1.925758674,469.270342,-0.14911274
0.676903817,1.930664291,413.0193209,-0.004992872
1.800075599,0.058807024,513.7234403,0.476405577
1.065919627,0.872197769,483.8474682,0.015848756
0.132069392,0.388101546,470.7651674,-0.02711193
0.951278539,1.844934104,451.4367836,-0.032328698
0.891446838,0.341511958,465.7612724,0.059226252
0.937059256,0.217314947,484.7008847,0.107592529
1.230056612,0.43988804,490.0094856,0.123351907
1.548012129,1.362929155,492.0292058,-0.016324511
1.174984239,1.731346537,513.0914198,-0.38276292
0.253983018,0.119942739,421.2769,0.006252972
0.728264255,1.456721594,449.6054478,-0.024257046
0.677743714,1.671386719,497.7499101,-0.295215793
0.605664368,1.203462887,486.5946467,-0.122575008
1.029753141,0.843475577,493.2725414,0.000491217
0.274087717,1.547990899,492.980852,-0.295737924
0.523212888,0.511967976,401.9561458,0.005979494
1.23730328,0.136306659,511.9207197,0.278843782
0.405262023,0.932457064,408.5124202,0.000251457
1.516530639,1.743614499,470.5142183,-0.016114302
1.956727655,1.406292203,468.4286311,0.07015249
0.771201624,1.619092379,506.5206955,-0.358651638
1.995893108,1.892017487,420.5847407,0.033113638
0.636888201,1.264798413,456.6255951,-0.031533907
1.1476598,1.435281631,509.9557509,-0.237448242
1.39008897,0.384428186,419.5838337,0.037036033
1.027996733,0.366483602,486.9425794,0.099078813
1.540238209,0.621917037,448.8421251,0.073127122
1.619545873,1.617960871,496.5686734,-0.083005681
1.642391971,1.536945111,400.1013625,0.01846262
0.331411651,0.061512457,483.5584345,0.039834626
0.88667897,0.286259567,483.1120406,0.085779551
0.691629462,1.188544468,406.9502027,0.004282002
1.353019763,0.582028983,468.21893,0.087357793
1.925086419,1.21138234,422.3875239,0.043432038
1.79035124,1.495765025,491.7022094,-0.000289358
1.989575289,0.660358868,475.2364313,0.166992836
0.240384102,1.479515441,436.2447385,-0.033424857
0.714387396,1.528663643,423.596504,-0.003112615
0.475376295,1.007996949,469.7172204,-0.052782325
0.835288508,1.822065545,444.6595424,-0.026426269
1.454593315,1.403799159,440.3938337,0.028753962
1.548264091,0.555306288,501.8989471,0.178932489
0.716686721,1.859058914,453.1017631,-0.054273295
0.819391889,0.776075597,458.8894908,0.015063988
0.999564446,0.425159984,491.3468723,0.087634485
0.614616031,1.281428969,428.3207119,-0.004153672
0.706954701,0.857984943,466.4047948,-0.007392825
1.981864314,0.216158395,517.6039928,0.493242553
1.523985943,1.747144293,403.0298955,0.015949856
0.130419747,0.142634703,401.146393,0.001363328
1.69163741,1.192477907,500.2621599,0.028274024
1.917952283,1.813063053,483.0877395,-0.009670713
0.492061522,0.997785341,443.1528287,-0.011124613
1.021688969,0.286877184,429.3768656,0.034849369
0.532503926,1.01629469,437.8542756,-0.005928786
0.395604017,0.849595131,488.0632641,-0.097097175
0.959790824,1.28493029,478.4353386,-0.050778788
0.757656526,1.316943934,471.008442,-0.057488582
1.506439639,0.564823018,461.4877423,0.09385132
0.137635793,0.320739794,519.4951099,-0.114044467
1.654010986,1.174234864,414.1267801,0.02939707
0.883713414,0.107371816,403.2073693,0.015976663
1.365382616,1.080799787,447.7069326,0.038210194
0.668459324,0.883160283,455.4020324,-0.002790637
1.759187606,1.938772026,435.3963346,0.026783238
0.604697451,0.175899805,453.9626865,0.035777417
0.583498692,1.697336022,437.2251435,-0.024620482
1.941820887,0.53562097,454.991701,0.119188742
0.255421893,0.020008867,413.3562855,0.006351192
0.185616163,1.225555557,438.5641606,-0.031362225
1.543032522,1.842137954,496.6947466,-0.155179359
1.46537082,1.14649847,418.3711973,0.027007514
0.480790516,1.516624456,472.4254979,-0.117419158
1.126675653,1.974441942,440.761923,-0.010038719
1.113128094,0.189107067,435.0279628,0.04713656
0.941651338,1.468121491,461.91258,-0.029926437
1.71875918,1.601543054,419.4355101,0.028430488
1.88878238,0.56779786,407.2977246,0.035564019
0.524535362,0.545095767,473.6811987,-0.001576315
0.672507603,0.450056913,499.1804167,0.018898768
1.256864429,0.44131389,488.2947035,0.124730511
0.292006139,1.717639791,507.5921818,-0.524818155
1.767590399,0.736367419,496.0099879,0.165753615
0.216497062,1.475832923,429.4153929,-0.025412366
1.387517757,1.029572965,447.8438485,0.042158606
0.491037754,1.423076205,428.9901548,-0.01268954
1.209013694,0.351068215,447.9505332,0.062975816
0.297711711,1.530578726,473.459476,-0.146070834
0.204146564,1.801109162,512.7268827,-0.67081555
1.859175904,0.684973086,431.0726115,0.062071557
0.76303881,0.42387998,424.8459155,0.019211314
1.307522993,0.865652806,415.9337086,0.025002452
1.513483265,0.237076455,496.7677803,0.241810538
0.194902692,0.960974912,477.2284955,-0.104021777
1.807223668,0.834263231,435.2701343,0.061510825
0.712284796,1.148322367,464.2132992,-0.02972808
0.859480923,0.019009837,507.5759275,0.205765988
0.883764142,1.427832186,465.4965427,-0.040194573
1.659656556,1.040912462,512.3057407,0.034560041
0.706745542,0.356765996,442.994336,0.026972256
0.743035695,1.126518551,459.9284905,-0.018102927
0.352608412,1.58527197,502.2335148,-0.391733654
1.179546907,1.796718352,491.6649767,-0.174273295
0.426018868,1.889305376,447.7344698,-0.061942343
0.101678972,0.017564143,516.3541073,0.021879586
0.493530817,0.909356804,425.8377093,-5.07e-06
0.283070721,0.99358384,511.5514313,-0.311917797
0.617508726,0.601693855,487.7566527,-0.012238382
0.206823823,1.191335038,507.3840851,-0.360636462
0.431403139,1.648568045,418.2800404,-0.011096991
1.79672678,1.209592521,489.0998924,0.065671159
1.378192349,0.755245727,462.1997498,0.06772733
0.955845391,0.661250784,478.5351595,0.036239976
1.019775382,1.261297511,456.979007,-0.000368384
1.186809819,1.341376125,480.6363949,-0.034241767
0.256057292,1.626103305,411.9719687,-0.011570329
0.983919707,0.574705292,506.9036968,0.044188266
1.92388576,0.448009264,458.4668176,0.132714906
1.882027815,0.604276653,409.4636515,0.037272283
1.046082475,1.567023385,431.6381522,0.00540076
0.117628264,0.014497894,442.9333115,0.006263204
0.138630908,1.342379271,504.4540264,-0.39312011
0.734966608,1.296614882,430.1551958,-0.000495549
1.731319435,1.845431908,425.202837,0.026721974
1.03186374,0.488079023,470.9715199,0.064607495
0.278961809,0.219737777,452.93595,0.008149635
0.456033528,0.039128252,491.1224826,0.07257453
0.214028489,1.987107276,460.1522397,-0.130026741
0.536575451,0.942553506,502.0747856,-0.159270602
1.244545961,1.68168311,483.3634113,-0.09020679
1.043405939,1.536286976,408.4885546,0.008797803
0.574746258,1.227740842,437.1885005,-0.010128207
0.351541513,0.260300968,493.2153389,0.00643509
1.849384454,0.502484948,431.1081131,0.066239138
1.458086355,1.785102777,484.6613682,-0.081528479
0.617925261,0.941400268,418.2911095,0.004719069
1.944538044,1.979095832,411.4235629,0.026079547
1.882771288,0.64556517,403.2236125,0.030970983
1.573531396,1.42976508,422.4651919,0.027928058
0.285142321,1.301479093,469.2627481,-0.102889646
0.230858868,0.454938631,450.6101669,-0.007824768
0.493028085,0.372585904,498.984331,0.002509484
1.551522169,1.133717923,428.170125,0.035985611
1.075012464,1.126828006,504.4804584,-0.107370757
1.440820932,0.424404339,422.7621227,0.041245195
1.492209493,0.073705727,449.9417675,0.099729178
0.625166849,0.632152615,512.8891999,-0.085008753
1.531936978,0.645220619,516.777289,0.15950638
