A_0,R_0,T_0,r
0.549884402,1.711223427,462.7191945,-0.08863453
0.57063719,1.335491719,445.2727048,-0.022689492
0.785854847,0.371488519,480.6456378,0.055323266
0.850608548,0.972945731,508.6330795,-0.134059262
1.61519614,1.351608778,439.8662012,0.039164496
1.952725209,0.215226842,424.6109224,0.065432799
1.997291595,1.391684251,467.8685307,0.075904905
0.473237059,1.205527153,510.1067504,-0.328043728
0.973637549,0.409135043,409.22957,0.018217742
0.691811066,1.965955578,498.7252285,-0.381177148
0.263353977,1.052158738,488.2915616,-0.159161801
1.43744589,0.285249,413.0889574,0.0334696
1.048468772,0.451960552,408.9723018,0.0193736
1.420861295,0.875119362,459.6899731,0.060407797
0.131798241,1.334137856,483.4876483,-0.201042486
0.215992361,0.24115223,415.031689,0.002809601
0.778804292,0.653617467,478.0469632,0.01369401
0.961170541,1.512681594,418.6519671,0.006591895
0.348565671,1.159228442,421.9664305,-0.008182274
0.342033818,1.927086108,427.3841161,-0.027942525
1.69088463,1.013002734,462.3211362,0.07622443
1.619552869,0.501777791,435.1979435,0.062237684
0.259841331,0.205300378,425.2486503,0.005410704
1.641159664,0.827423922,460.0050632,0.083700667
0.247489143,1.826599378,494.0728997,-0.375977928
0.726840893,0.395204025,416.5531795,0.015251547
1.325605193,0.161330153,474.6621887,0.14471168
0.409485941,1.867966988,498.6073401,-0.411958809
1.036548079,0.687720736,467.60692,0.042733259
1.155376013,1.953029203,442.4001362,-0.009599052
0.260712944,1.920479969,413.7023477,-0.016043396
0.60994744,1.267146257,411.3976376,0.001238409
0.193576175,1.198381231,444.2407225,-0.038315446
0.622073394,1.005347431,511.1717341,-0.222965741
0.490976168,0.460940156,461.245435,0.008862932
1.867794528,1.802712939,434.4333704,0.035735024
0.338630609,0.783668285,437.8932332,-0.008261073
0.247018508,1.942940862,498.3602011,-0.461869073
0.923688998,1.923028012,435.045912,-0.012270617
0.724571526,0.338055663,461.0243119,0.03962745
1.121685532,0.836993871,401.4812047,0.014464106
1.066119934,0.29461835,413.9671674,0.02444178
1.638492363,0.331580722,494.0760194,0.232051506
1.350299864,0.478670847,418.1386307,0.03310919
0.824023383,0.075742525,465.2988417,0.075894858
1.023519499,0.895631123,402.5031911,0.012595
1.256061321,1.417787492,497.858387,-0.112688788
0.171939528,1.008017855,513.8687866,-0.372174221
0.777636352,1.146101585,414.8451546,0.006615734
1.578971421,1.148436532,425.3343764,0.034869407
0.437729487,1.515662448,449.3817865,-0.046780757
1.98351497,0.579387482,495.4900438,0.244781959
1.629824903,1.595000599,498.8233405,-0.088422557
0.72683015,1.584146366,445.4666163,-0.024119516
1.80480974,1.471644391,471.5472607,0.044959859
0.969402378,0.389727145,486.9648261,0.085290876
0.441482394,1.248141477,427.2872989,-0.009579892
1.141506215,1.045514279,477.6140236,0.008550103
0.631508425,1.897563864,441.0385852,-0.034952075
1.800528435,1.749033855,509.7839684,-0.18362836
0.479388879,1.037070908,409.1802474,0.000837119
1.193423693,0.187848116,492.1501698,0.175170439
1.195144333,1.577950599,417.3738234,0.012617349
0.472674266,0.266716153,481.2897384,0.026832327
1.986168912,1.32350946,426.3625373,0.047188305
0.394670732,1.681697278,473.5216358,-0.152674069
1.831899733,1.724673715,472.3397471,0.018480782
1.208692483,1.418316193,435.1552339,0.015888613
0.641137772,0.837641384,512.271918,-0.160009772
1.632386823,1.646631027,513.4809582,-0.226681391
1.629572109,1.162610029,408.1979876,0.025215392
1.493336439,0.691648092,480.1026232,0.106631445
1.966194387,1.697595826,494.0313792,-0.022072726
0.983417276,0.80715537,423.0287188,0.019144226
0.354685277,0.771882771,489.982197,-0.095812571
1.195679558,0.114121499,438.5028735,0.058160199
0.861548261,1.134269839,514.2399914,-0.235736631
0.32832593,0.523016687,483.659048,-0.037399485
0.188869123,1.123993781,505.9924361,-0.327476101
1.458883441,0.478223303,459.4479569,0.092603915
0.145016058,1.815677064,412.315244,-0.016676905
1.199657161,0.719917646,502.0203704,0.053474762
0.997939446,1.064716656,431.5004531,0.016060301
0.602678741,1.24009259,515.093903,-0.363147663
0.327984459,1.854612458,450.6164383,-0.075173424
1.476947595,1.264763483,422.8584286,0.027738399
0.271717854,0.402848066,430.1756797,0.001643196
0.183490702,0.865208145,442.1979373,-0.022873892
0.428436497,1.931765722,401.1252394,-0.005340771
1.762854464,1.882825134,425.0154954,0.027088922
1.247385032,1.29180036,457.0981899,0.016273992
0.490311622,0.759940336,414.2059608,0.003723064
1.249201422,0.070483295,414.6751822,0.032604883
1.95315537,1.452388302,408.7694751,0.030071697
1.428574441,0.965104333,447.1968222,0.047537038
0.235286676,0.482865387,475.6443356,-0.031926727
1.353153355,0.148793479,406.7256734,0.027313543
1.261915623,0.365518092,511.3789776,0.193836657
1.523964179,0.882139617,515.2470254,0.054044081
0.321021185,0.433642619,417.0662223,0.003250123
0.682985894,1.33409362,516.7679369,-0.402513161
1.189521978,0.814247888,451.6089331,0.041233238
1.632916243,1.494608865,509.8607366,-0.133202197
0.924873058,1.441307329,465.6522619,-0.037641825
1.356699281,1.546254231,480.5895735,-0.040924097
1.702804743,0.806129246,474.4930555,0.111474816
0.446084118,1.147043986,434.963062,-0.012217098
1.226682966,0.375388923,516.246894,0.190609128
0.358935139,0.899636653,409.3911021,-0.000601526
1.259272327,0.720047722,473.9048711,0.066875447
1.691282616,1.253073252,427.2631718,0.038224137
0.103684565,1.237340352,486.1765916,-0.20680622
1.902494371,0.282458702,424.6668117,0.062460163
1.342289859,1.643687682,472.7980618,-0.031278472
1.311401753,1.713480433,504.6769831,-0.240425242
1.806468258,1.416447077,448.4303125,0.051508245
0.645770633,1.390322999,423.9031401,-0.003103769
1.587908071,0.44117539,499.4687227,0.213638853
1.717212088,0.788905218,501.5489974,0.147435985
1.000351709,1.167083383,451.5042219,0.008209889
0.462442562,0.567437823,507.6425489,-0.083099133
1.383893732,1.661456031,466.2616796,-0.012482981
0.711671793,0.81831861,443.4136085,0.008838085
1.404416335,1.160288953,494.783819,-0.005862494
1.78480237,1.018412675,418.1291049,0.038188991
0.937453106,0.871949843,447.4480281,0.020063035
1.325915929,0.085841293,465.3078695,0.125386953
0.381638237,0.007789345,458.1291463,0.03179664
1.301395146,0.167990052,508.4018492,0.266997562
1.95057419,0.853883833,472.6876041,0.132875479
0.73318477,0.76436165,469.6341554,0.001463355
1.185146835,1.363804608,403.8994104,0.012563998
1.635130679,0.440340796,449.9450665,0.090698841
0.566277262,0.389312555,425.4492686,0.012976457
0.475194164,0.045910468,508.1912218,0.102595143
0.251699663,0.732527055,401.8518791,-0.000505397
1.797956857,1.557544418,511.2069715,-0.124706222
1.132255619,0.016850107,453.0087166,0.08376797
0.452051558,0.673138036,401.3526354,0.003533065
0.950439903,0.327555983,418.5787454,0.02370798
1.295334183,0.92044314,471.4257792,0.047418957
0.413967914,1.898219823,506.7113606,-0.542346906
0.491910167,0.05837521,444.2097701,0.027114358
1.631653454,1.1654396,508.1356157,-0.00396736
1.891891357,0.124234707,515.7183278,0.492106113
1.493253849,0.822964189,421.9881629,0.035387179
1.252739002,1.246165007,454.1628918,0.021152707
0.557123667,0.034655526,518.0175374,0.151866952
0.227883245,1.468471771,476.9922054,-0.166766407
0.994913199,0.682851712,497.3516648,0.025770185
1.139719836,0.986063959,466.3743528,0.025215729
1.14308408,1.353164169,409.5972433,0.012956249
1.077559475,1.518416166,492.3163536,-0.136865019
0.505510561,1.025770475,403.9234091,0.001967032
1.377445032,0.182713602,407.6630393,0.028303354
0.147872707,0.333120015,403.4913769,0.000335119
0.897311712,1.574994316,431.3129802,-0.001041014
1.594608968,1.498584577,410.5707291,0.022351034
0.37619489,1.420835608,465.4749324,-0.090662353
0.729109952,1.296795927,453.5117799,-0.021258053
1.622831249,0.315109258,506.9615748,0.288683984
0.59935356,1.423275104,515.662527,-0.451317573
0.116078173,1.84565381,403.9659111,-0.011880664
0.470791243,0.350350844,508.2704135,-0.006295753
0.663769229,1.350713902,441.5900328,-0.013565672
0.688476102,1.680212729,415.7522917,-0.002817068
0.169950971,0.043653481,470.5888466,0.014551647
1.006198353,0.368911607,418.195091,0.024531006
1.809887496,0.752313928,428.7080005,0.055223443
1.436507854,1.889123823,419.759482,0.015368799
0.192224956,1.097568779,451.4828605,-0.046227635
0.583546347,1.543889523,407.2001003,-0.001200588
1.511595773,0.038753636,431.2285256,0.063584926
1.400933969,1.377830427,494.5275346,-0.056819427
0.787096783,1.703077716,458.2712574,-0.05250906
0.181738698,0.948225821,417.8478551,-0.008170756
1.664573877,0.00038556,512.8132153,0.454976475
1.787379221,0.229487025,419.9424627,0.052201171
0.449955958,1.803213751,431.9125901,-0.026701349
0.608350953,0.253713786,412.7603146,0.012518101
1.311768741,0.266601157,476.8645782,0.135615837
1.731007472,0.273904608,479.1315027,0.198067195
1.96664925,1.775863827,402.3217371,0.023709256
1.981913583,0.099079197,425.5186643,0.070412955
0.984494062,0.289328723,489.3541152,0.110390748
1.780751582,0.022379939,482.9043238,0.261494613
0.568526335,1.502876053,407.438325,-0.001215441
0.862622986,1.638871746,454.9800248,-0.034274778
0.937328971,0.231051762,505.3675673,0.146568248
1.218303302,0.951883011,514.8120921,-0.061521392
0.884226078,0.513614752,430.054948,0.024354773
0.422737342,1.147503309,489.3011588,-0.156612989
1.202689717,0.954733082,488.4181559,0.016343066
0.318425405,1.859412042,409.5337378,-0.01103251
1.228677981,1.394111483,443.265076,0.016059102
0.152575703,1.96221772,453.4644398,-0.104013146
1.182723514,1.477119035,487.9779456,-0.086135339
1.767475138,0.5181114,499.7300296,0.231259679
1.871599678,0.62426226,431.8797918,0.065346275
0.32527529,1.674604837,466.0114582,-0.121203983
1.048439051,0.796920114,519.9159741,-0.066253688
1.787960175,1.979069867,443.5655156,0.025248978
0.202765043,1.461668693,490.6922764,-0.268772781
1.847058352,0.437882439,444.5522449,0.093438412
0.883170278,0.382546369,484.531113,0.070664928
1.96326843,0.228070431,413.1686541,0.047690877
0.386960552,1.420040498,469.972421,-0.106829089
0.156132986,0.528574247,501.0816689,-0.11750693
1.007373791,0.121329531,447.5208108,0.060066222
0.604032902,1.336103699,481.5419724,-0.120393197
0.974311095,0.877216302,445.3644898,0.022096572
1.994974763,1.798410032,457.4181257,0.043887365
1.900962333,1.443028804,410.6328457,0.030240333
1.951185405,1.097827464,435.8144771,0.061267158
1.938946422,0.92680177,513.5631492,0.154874167
1.160836852,0.958903141,421.7265406,0.021977054
0.184748739,0.571212559,416.9034041,-0.00252981
0.875287866,1.074004586,407.9377657,0.009330367
0.407041517,1.118994071,478.4969771,-0.102387365
1.219091457,1.323542472,407.1906763,0.01438589
1.342183127,0.460822224,508.5837173,0.173343628
0.365487863,0.373636284,476.8767848,-0.002126935
0.897724126,1.902074287,485.9244238,-0.198003951
0.749819071,0.560610382,408.1412766,0.01134892
1.932359642,1.080166418,401.6231871,0.027490945
1.166987686,0.337307871,415.9547027,0.028038852
0.364606722,0.27647339,443.939367,0.010356273
1.547950169,0.603185847,519.5424585,0.185455451
0.763098177,1.778442608,456.3531152,-0.054418577
0.61752828,1.599649186,488.1518082,-0.204652994
1.2037057,0.57087271,498.6972149,0.097109118
0.556838245,0.167020314,518.6928415,0.090361531
1.92905616,0.266472789,491.5425452,0.287949946
0.41866503,1.973675554,449.6092813,-0.071963091
0.873069933,1.210806135,510.4963356,-0.229672216
1.879226224,1.403011261,448.3374484,0.056973315
1.686375875,1.984170134,456.4111559,0.007002152
0.917657808,0.149278168,412.4618648,0.021363176
1.794773026,0.947877861,401.4578326,0.025797182
0.760890471,0.444642788,446.2765326,0.028134275
0.726674593,1.674595973,427.2338823,-0.007663748
1.613360748,1.815064474,446.1002356,0.02045711
0.164838418,0.448989028,467.802187,-0.026513757
1.494374642,1.935882044,408.0055784,0.015002873
0.342372458,1.854694656,505.5634289,-0.525959357
1.213273311,0.922275903,503.2705526,-0.006711637
0.992539453,0.99175702,408.06521,0.012688891
0.334766151,0.276140668,435.2265183,0.007818691
1.75626018,1.655923886,436.1383985,0.035193993
1.648495559,0.086029844,419.9105445,0.050058896
1.2640055,1.021822525,489.0800757,0.012392027
0.418079309,1.548324506,511.7188298,-0.494778877
0.928207426,1.588356874,456.9960138,-0.029842769
0.94892883,1.217987933,508.6062245,-0.196842841
1.289246384,1.922211731,461.1293277,-0.031948201
1.418160139,1.737822785,495.6269667,-0.145896672
1.448935802,1.88420638,476.4639054,-0.060468959
1.454907756,0.434560122,509.594981,0.213768612
1.959716778,0.653017558,416.5623133,0.04669001
1.563256479,1.534930894,490.0885749,-0.042481646
1.633498831,1.089870674,475.7300654,0.067934339
0.172549545,1.686723098,468.5846274,-0.151298077
0.842410356,0.589144654,439.4928755,0.024364885
1.804776055,1.407576768,496.0401255,0.008099392
1.151438577,1.613779042,454.9756559,-0.010023933
1.713383248,0.36204599,509.1668669,0.304925205
1.353002864,1.759983345,480.6867929,-0.074095615
1.95050609,1.77642298,456.8750453,0.041913816
1.609799689,1.226851394,513.7182553,-0.061325317
1.2876198,1.457253651,445.4531708,0.01620388
0.767046136,1.299464823,453.1140001,-0.017992306
1.191554588,0.054276938,494.8204217,0.215166128
0.295903255,1.24318584,460.2611044,-0.067235156
0.594789971,1.388765219,508.2459879,-0.34311006
0.486142707,0.177836727,428.4175089,0.015272901
1.208167194,1.895309311,447.2704158,-0.010224613
1.103641439,0.856776477,486.2203674,0.02154034
1.442667625,1.49433819,459.9633395,0.016382736
1.333556903,1.864294267,518.2359379,-0.475386445
1.550173334,0.659050189,493.9905975,0.139523074
1.548433181,1.240806476,471.8856344,0.040783294
0.594114841,1.660735344,463.0637886,-0.081517165
0.702585795,1.469395603,421.1570042,-0.001434637
0.27538328,0.914020045,473.7121499,-0.076165392
0.134525463,0.512679882,433.85189,-0.008060858
1.017811409,1.027700405,417.9407035,0.015288425
0.276387253,0.45681252,500.3784072,-0.068916864
0.657849714,1.64409824,457.9730543,-0.058531136
0.282614397,0.400805791,490.4549702,-0.033448112
1.051599615,1.488519329,454.5941065,-0.009549574
1.03165605,1.278773788,467.3045184,-0.014838885
0.449229979,0.748513706,402.6929583,0.002986395
0.405478219,1.543919406,405.6604427,-0.004486627
0.596010274,1.006632824,447.0664829,-0.008231502
0.406062862,1.13929768,491.6678532,-0.1718139
1.063158503,0.430312035,456.7875258,0.058626728
1.339257064,1.484935201,430.7794035,0.020106076
0.797200806,0.005381507,492.5908072,0.144500352
1.258234148,0.561634478,471.0805523,0.082574406
0.781029201,1.161951042,517.4500724,-0.302953104
0.380254634,1.268184465,455.2693905,-0.049708561
1.024604641,1.972320378,427.5371177,-0.002763363
1.634049973,0.708016674,436.0856761,0.057990953
0.843805345,1.022239952,407.0344649,0.008993501
1.432671986,0.851081617,426.8031281,0.036491302
0.594557602,1.279360491,457.9342682,-0.038491477
1.552585831,1.348693377,430.2733737,0.032225722
1.770160478,0.628930132,498.5388558,0.198578843
0.13163859,0.817235677,423.2641922,-0.010160789
1.936564408,1.343321353,412.0608919,0.033203027
1.232534384,0.664568764,439.7410344,0.042697282
0.727540169,1.001140295,435.6118712,0.005138193
1.709589588,1.411429318,504.7699461,-0.051651656
0.89181942,0.947104213,402.2065768,0.009722422
0.538193107,0.097959567,494.548128,0.079414305
1.791332633,0.827749215,444.1991239,0.073112795
0.597937528,0.38561291,518.0089409,-0.000346388
1.944768205,0.916078677,423.6614066,0.050697726
0.719477685,0.457313595,510.1517083,0.015642411
1.90738346,0.03966153,478.2271051,0.250934325
1.171670042,0.58327573,465.5409147,0.065359716
0.207578073,1.651374662,459.1971386,-0.101675255
1.863536185,1.858029265,423.9882388,0.030808036
0.21584513,1.949849897,478.4464462,-0.244726489
0.856883467,1.132827669,481.7456033,-0.052861548
1.72440984,1.962861408,479.1197442,-0.045444967
1.089656682,0.791269134,502.577155,0.006870792
1.230092249,1.333002727,492.6911787,-0.070206992
0.462122598,0.014740145,517.9400286,0.13234953
0.888038795,0.023291864,403.6959958,0.016933056
1.122488097,0.438854217,507.2439952,0.124581399
1.562135044,0.010787835,410.7171339,0.037132966
0.910138202,1.30046668,446.5470402,-0.0011751
1.720367677,0.74918949,442.1220718,0.069159019
0.30478978,0.235581863,438.0495014,0.007886881
0.817937137,1.90386162,432.2435548,-0.013615915
1.150657247,1.179257083,412.5038035,0.01563289
1.870218268,1.617108756,452.2318115,0.046318998
1.565800571,1.246245211,434.8214856,0.037687787
0.364601994,1.674053566,485.6531347,-0.239602339
0.857919189,1.801788726,501.8203702,-0.338581263
0.204799659,0.715298484,474.2748197,-0.062230647
1.004117093,1.707521195,423.5241344,0.003681172
1.137904285,0.070869023,484.4224354,0.162950228
0.17353472,0.017592614,474.8013801,0.01943799
1.605373352,1.23523977,429.939981,0.036943886
1.060058854,1.467615307,446.3898979,0.000901967
1.586212989,1.303218677,476.1305518,0.034087595
1.268343332,0.271591115,454.2969141,0.081477145
0.681507719,0.3429581,488.6946433,0.047735959
0.809394327,1.525531645,439.5941733,-0.009971845
0.177353606,1.023584232,514.9338568,-0.389301728
0.623916646,0.133761534,433.2359435,0.024503758
1.335845235,0.463068839,470.8120381,0.101820571
0.753767334,0.934360556,435.6678396,0.00837751
0.413772121,1.557118714,484.921466,-0.205683975
1.136070738,1.565298277,493.0191493,-0.141052577
1.952999158,0.563647545,484.3527719,0.204010333
0.105059635,0.333824338,460.1984084,-0.015729202
0.372997447,0.961422288,442.8769878,-0.016379364
0.459092243,1.827467957,505.669886,-0.490975461
0.819091752,1.01076367,421.0971458,0.009858424
0.578419305,0.125968078,457.2785548,0.039500266
0.455893375,1.532659929,450.0332255,-0.04779852
0.378177729,1.426341357,501.5305024,-0.331268266
0.140015984,0.444298539,488.3332339,-0.062490558
0.819150958,1.265034233,404.5066617,0.00624736
0.377255128,0.187815261,497.4507698,0.027975868
0.669683653,1.252345959,518.2409432,-0.387924713
1.089026911,1.695987411,405.2712804,0.008227931
0.401867929,1.360937927,506.4173302,-0.359902942
0.9028209,0.578907312,457.5081755,0.035874981
0.838635046,0.919601657,480.817193,-0.020284827
0.32901353,0.924285421,503.1326436,-0.207094514
0.309403085,1.739641264,455.2004818,-0.084738628
1.183059973,1.037842189,430.8302477,0.024490563
0.398615355,0.575526032,466.3148776,-0.012661945
0.27306291,1.492134491,519.6398388,-0.647203939
0.719220065,0.631345804,403.6676517,0.009075455
1.630229362,1.276305203,466.0136995,0.048680562
1.09990538,1.167157397,447.7989279,0.016658526
0.252533108,1.201887049,474.8483685,-0.11829521
1.961562886,0.867622514,460.0841314,0.109240333
1.052343035,0.027082224,461.1649832,0.093757496
0.255622345,1.052020743,460.4698727,-0.056908973
1.626439809,1.08888367,481.7989655,0.065733592
0.378604849,1.008960875,448.6852418,-0.024305443
0.169207232,0.07288404,511.5010613,0.016733811
0.783493579,1.546328475,494.9268747,-0.217068114
0.717927337,1.931460273,479.7432558,-0.18333139
0.838756292,1.194605072,514.2101766,-0.267261975
0.520102738,0.530327228,495.9402622,-0.028126571
1.350279943,0.802193996,507.9614948,0.054316037
1.00683,0.206029539,428.9366635,0.035713659
1.525868677,1.448229803,506.4246274,-0.117764073
1.698177511,0.355207328,424.9210351,0.054147604
1.372824706,0.934706081,472.3104294,0.054829127
0.771397907,0.998957951,414.6872907,0.008277894
1.163340183,0.327950772,425.4177437,0.035914624
1.392975238,1.241115038,493.9885236,-0.0243699
1.148044991,0.245114337,517.0238504,0.228273941
0.625342406,0.076020598,504.8415596,0.122071697
0.978739569,1.87494227,433.1456716,-0.006557916
1.927559368,1.884991144,464.6433402,0.024840504
1.385017836,0.126708184,436.6851406,0.064496773
1.573220401,1.530957261,412.4811957,0.022282189
0.304492714,0.817443027,446.2712576,-0.017540943
1.783527546,1.649598867,456.7802316,0.036683455
0.494472904,1.768373841,465.1874862,-0.1089281
1.022763464,0.319782422,495.5040721,0.121157671
1.198926583,1.192622843,406.2140932,0.014825227
1.306912506,1.013007431,455.5754841,0.039690882
0.435256187,0.689853651,454.0520418,-0.008093211
1.66920743,1.307407838,511.1590737,-0.061970499
1.100299407,0.14760138,477.9644799,0.126686548
0.882741968,0.201352739,479.1005771,0.092092763
1.996511323,1.142055088,519.2126445,0.062372343
1.674444008,1.741545059,420.5830013,0.025307818
0.554466523,0.149642827,475.7169016,0.051325557
0.835882997,0.990008732,434.7683708,0.010757455
0.602046967,0.578783913,512.9105982,-0.069787314
0.198034988,1.465277432,466.0165303,-0.114909803
1.80584162,1.85737121,416.2803016,0.025990869
1.166088012,1.161690207,426.0949746,0.019782655
0.907418336,0.46091184,435.4082379,0.029734907
0.100673681,1.224077912,420.4706934,-0.016333718
1.058847967,0.687770519,481.7956851,0.046104958
1.672797635,1.218901264,457.185353,0.056374236
0.213074807,0.076774356,504.6897941,0.025249887
1.68119466,0.081399442,426.6716575,0.061696106
0.41945741,1.152648535,429.8639556,-0.009954481
0.211874464,0.207683245,437.3169595,0.004029694
1.843502127,1.374411527,456.4952063,0.059792736
1.659089761,1.700121129,428.6786233,0.027859523
0.126651556,1.100309405,516.9710924,-0.463403202
0.82210411,1.24611902,458.2162384,-0.017405707
0.819585137,0.431069685,473.0391843,0.047630203
