A_0,R_0,T_0,r
1.110746329,0.764975857,444.1124783,0.034817594
0.49357043,1.228649631,448.2343204,-0.026765502
0.18140198,0.60945127,463.6114238,-0.034166119
1.236141854,0.776222955,509.6334978,0.031566205
1.387040013,1.99997666,472.921712,-0.067907843
0.155678361,0.338357453,433.9139646,-0.002265952
1.05260496,1.362159138,416.7910451,0.011462516
0.876268009,0.599637268,403.059139,0.012149642
0.511337761,1.925476299,492.204692,-0.327688807
1.304227671,1.0242963,508.5117581,-0.037517901
1.767606812,0.322672952,514.9726626,0.364815021
0.406430918,1.944053392,476.8583482,-0.2060739
0.611851534,1.125612453,416.0243088,0.0022382
0.347609571,0.893643451,409.2113199,-0.000774411
1.269479076,0.385444823,490.6894412,0.142732156
1.095523766,1.256501392,501.775643,-0.126179737
1.584904415,0.600142372,406.0222879,0.027743335
1.846036892,0.255558362,499.933479,0.32125948
1.07307752,0.571497486,409.3372025,0.018956144
0.713784524,0.551261285,478.0659124,0.019167474
1.351550321,1.082395509,452.9986351,0.03846837
0.282916971,0.722715458,434.4911054,-0.007385352
0.428118347,1.330046938,412.0960854,-0.004093613
1.318889734,1.255298762,443.9046364,0.026944896
1.65121441,1.263730503,484.0179006,0.038945089
1.141388465,1.490015315,489.8250551,-0.105060052
1.646619446,0.013039456,505.745997,0.388234359
0.112933961,1.541096401,459.9016718,-0.104591308
1.136316786,1.699030319,476.0161197,-0.074686322
0.733781682,0.246046223,490.4848796,0.077437424
0.616442156,1.33176617,463.9642225,-0.054339834
1.437145008,0.704323968,492.5720449,0.106993435
0.960386091,0.257054108,466.8618901,0.075538578
1.681966453,1.612034324,440.5046563,0.033664299
1.482295221,1.914946891,463.4168273,-0.018862912
1.389721466,0.321775008,462.163161,0.103692862
0.796725597,1.952573168,496.2499536,-0.326084946
1.215108838,0.796293281,480.7960372,0.052014008
1.249285691,0.237072592,429.9738023,0.045941217
1.139439853,1.962499502,516.0336818,-0.538745421
0.421263804,0.033165546,460.5365837,0.035285796
0.16414437,0.351982094,489.4686676,-0.042429609
1.713112021,1.890763162,432.29572,0.026017068
0.618942119,0.398046674,438.5677448,0.018815062
1.354057069,0.009525272,425.6485344,0.049432261
0.878163289,1.982998867,425.8224531,-0.007295972
1.289727516,1.62050683,466.6438905,-0.019175947
1.533048446,1.663592804,452.1787618,0.018980697
0.195575338,1.3681276,504.0180069,-0.382860267
1.456042309,1.472017721,415.1338947,0.020911225
1.33005824,0.544828103,488.2249796,0.11687369
0.724322533,0.396488121,481.2226178,0.042984568
0.295618333,0.985888263,501.5568656,-0.221661996
1.000012139,1.711012058,488.1203011,-0.162144635
1.409041617,0.046621467,401.7734515,0.025252497
0.818255906,1.51322216,431.1611939,-0.002788374
0.291715655,1.288596062,458.0740945,-0.065042272
0.982246665,0.069580519,511.0319108,0.232806599
0.711522644,1.206305811,414.9781149,0.004068728
1.143936288,1.872189786,508.1055181,-0.374967861
1.293821633,1.069889277,421.440077,0.024350179
1.774764022,1.659982267,427.9406023,0.033070557
0.27652936,0.987446211,400.3989205,-0.001595061
1.879913517,0.307116342,489.0954991,0.258542151
0.498127272,0.414288736,519.3156544,-0.047434707
1.841730112,1.148479571,497.8610441,0.076542578
1.989874957,1.048307868,425.3103107,0.051729744
0.98214444,1.238938918,412.2680161,0.010696908
0.34419368,1.391413849,517.9184604,-0.546868585
1.426133912,1.97733833,419.3754577,0.013698194
0.690105943,1.573262485,471.1717064,-0.0939484
1.673580179,0.545637972,433.6465831,0.061259343
1.568505962,1.154692793,427.7272203,0.03590551
1.907570071,0.11688319,498.5320481,0.362746442
1.220730334,1.532138917,513.9427018,-0.298896562
1.603397499,0.77157869,491.7077864,0.121827381
1.378504291,1.793804604,406.0606802,0.01342948
0.40888839,0.971063509,475.2809148,-0.071288579
1.236060231,1.062251965,506.0394385,-0.056371308
0.997532839,0.645296387,496.1671026,0.03698614
1.593132552,0.908337351,404.7556507,0.024496836
0.54741557,1.927235661,416.3119508,-0.010303056
1.406716602,1.231922899,445.4141604,0.03341719
1.1407061,1.846060305,471.4532732,-0.073344196
0.755378988,1.637902395,434.0399831,-0.011000968
0.138387941,0.207400853,430.3045696,0.000777651
1.485601453,0.085733688,478.0562594,0.187114319
1.78372677,0.266635626,500.6462816,0.308827006
0.41605903,1.384705099,445.0115658,-0.033937268
1.210579949,0.006371846,417.3368975,0.034966793
1.103436016,1.461370134,444.0211607,0.005552177
1.531859299,1.69706347,478.1600745,-0.030470133
1.025832119,0.029817447,514.2574897,0.275757413
0.81406234,0.652866662,502.7869036,-0.013828049
0.241032213,0.836764451,426.718442,-0.00825955
0.601272654,0.470734177,400.1457438,0.00735508
1.017485659,0.702946424,458.2813973,0.037222205
0.334062394,1.262070953,519.1959148,-0.50855834
1.193618343,1.964237914,417.9539951,0.007067397
0.30339703,0.741920374,448.6413096,-0.016153729
1.304279616,0.296948289,488.8334098,0.162030909
0.311820305,1.822412508,427.5704898,-0.027110795
1.148032707,0.190140327,497.4776073,0.183112084
1.897219057,1.110288124,494.1702904,0.100569887
0.624359257,0.886000659,504.0621887,-0.133513672
0.468589012,1.961873158,515.6723483,-0.725537398
0.189533697,0.087278522,436.7045773,0.006656228
0.149052214,1.232376125,443.6646876,-0.041418579
0.170066491,0.355828099,427.9437494,-0.001124678
0.990584841,1.092909521,460.168665,0.006098911
0.203533152,1.17019446,508.4785654,-0.366217849
0.951633156,1.640318771,433.2900118,-0.001540304
0.372841118,0.528439103,510.1700648,-0.101112366
0.991681641,1.911631348,487.3706022,-0.19602357
1.732851531,1.835771284,462.87495,0.012688729
0.448872395,0.195999889,409.0900816,0.008296132
1.743677322,0.087085503,438.1060639,0.086574016
1.946339351,1.218380678,441.8750881,0.063738545
0.604320034,1.535210897,435.0567959,-0.016103506
0.504280451,0.187909442,446.6853292,0.023654545
1.713471513,0.838798121,410.5317966,0.031965977
1.073164066,1.598548484,487.1747988,-0.122834588
0.896868731,1.474300264,444.1052768,-0.007410706
0.52271743,1.228272692,412.5417296,-0.000716127
1.852803439,0.232013357,489.7422127,0.272170599
0.812940989,0.327757141,502.4659366,0.083723225
0.666610963,1.625887087,415.2512641,-0.002524022
1.704437477,1.826333795,419.6426533,0.02462288
0.605463701,0.358222699,438.2876479,0.019349163
1.215605939,1.172377367,423.847721,0.020790822
0.361876836,0.269585123,405.7557122,0.005185358
1.828264392,0.914815211,462.620916,0.097463259
0.490768788,1.975432395,404.4255782,-0.005784168
0.851744195,1.327620341,488.5484908,-0.115388505
1.699882305,0.238015783,419.6266846,0.048911223
1.253201123,0.336652547,434.4345642,0.048769238
0.279079087,0.471883743,507.1646179,-0.093561543
0.665986981,0.248971071,489.4012648,0.064083705
0.128595229,0.288784599,516.2380917,-0.091235018
1.189909749,1.076986641,418.3409161,0.019792144
0.299217086,0.032976717,466.8876201,0.028024087
1.336443623,1.339614073,456.2045601,0.020931398
1.547947779,0.498117909,401.5550305,0.024495236
0.697915412,0.53177893,506.1047791,-0.009374359
0.645025554,1.909283816,489.8960906,-0.276352336
1.040965568,0.481051094,472.7596983,0.068037931
1.769066176,0.702683284,519.4319842,0.205351643
0.703336517,1.398225626,442.6694958,-0.014259294
1.481505141,0.171289691,409.3160988,0.032197126
1.971181205,0.234696946,459.9551237,0.157001996
1.032887018,0.575716223,415.948802,0.021176134
0.854224623,1.744592275,512.2503874,-0.463111573
0.241697604,0.312283007,449.2452059,0.000752941
1.988416516,0.476692168,514.2483878,0.357922358
0.639728236,1.803059255,479.282033,-0.172300629
0.763891041,1.110276144,444.6847575,-0.000631844
1.192139817,1.46516342,465.0219611,-0.011622261
1.279521622,1.34873852,467.6658367,0.003965779
0.428592541,1.460153124,431.6726907,-0.018585009
0.797185741,1.010888913,458.083032,-0.002935527
1.952232451,0.983048091,476.0297749,0.122593084
1.590745733,1.052861786,425.1732457,0.037048553
1.924518968,0.466019646,498.6002252,0.273929198
0.958255438,1.474120425,500.319874,-0.207687016
0.996802371,1.771508757,449.4737734,-0.021630481
0.603860937,1.397104911,473.8613879,-0.094768881
1.002955268,0.681109612,471.7668899,0.040238941
0.501340035,0.819230984,404.7323054,0.003471814
0.951279518,1.702793684,438.8253857,-0.007829282
0.778080452,1.859520048,484.4250765,-0.197655848
1.163748034,0.172725873,406.3536197,0.022849366
1.469535729,1.541932698,443.1644261,0.024262008
1.927049096,0.950695998,401.3454372,0.028067991
1.468329952,0.232672059,465.015614,0.125687741
0.271193766,1.751529227,497.3931601,-0.39406063
1.186284242,0.149349721,412.2505171,0.027937781
1.278234001,0.283020972,423.1263577,0.038602486
1.203241929,0.425557578,507.4908967,0.149345796
0.973510535,1.926390567,425.4860092,-0.002451023
0.986661201,0.412004385,486.0720725,0.083097951
0.39534061,1.734947434,489.3862498,-0.279195228
1.661121388,0.011112691,453.9900681,0.126681473
0.732897116,1.892076364,464.5390245,-0.093444887
1.897777238,0.272547752,492.8953862,0.288219588
1.959879718,0.741462905,488.0476682,0.183616955
0.585572512,0.699398268,436.9366005,0.007181889
0.981732279,0.760826417,420.890373,0.019121743
1.10717739,1.232820093,487.3737194,-0.049824777
0.233261663,1.304087756,500.6760875,-0.318806589
0.740384101,1.377959647,439.4781629,-0.008414093
0.598558297,1.291545279,487.6695165,-0.145829602
0.793000954,1.869688139,463.1246132,-0.080173342
0.309203562,1.248085587,503.6733342,-0.315639754
0.181890974,0.392286982,415.7099393,-6.96e-05
1.941820887,0.53562097,454.991701,0.119188742
0.216682942,0.018561735,435.7168783,0.009880582
1.355779172,0.381410227,432.6542759,0.050082552
1.763540385,1.738799993,510.0705806,-0.192229825
0.925737562,0.601225861,452.6387249,0.034311754
0.417962502,1.36613099,483.5311654,-0.163453814
0.15342322,1.732522035,460.6531537,-0.118495136
0.946153933,1.099927853,518.4714484,-0.234368967
1.64476891,1.579753585,474.7684277,0.008462117
1.12294032,1.099107071,507.4251096,-0.103494206
1.783707749,0.92446893,437.3294507,0.06018245
0.439360689,1.629446761,413.5395868,-0.007845905
0.394180498,1.464946066,460.9524936,-0.077338643
1.530205598,1.457021489,415.848339,0.023404881
1.488854852,1.55079463,479.2543522,-0.018949778
0.804452505,1.412831369,438.4206952,-0.005394081
0.926275596,0.822863334,428.2776981,0.018294565
0.588253473,0.383157786,410.4324129,0.009967494
0.599418917,1.997573919,421.1112967,-0.013402931
1.691976856,1.53470752,420.6163845,0.029195846
0.274454603,0.036676095,488.4817368,0.038902209
0.104208276,1.870789293,459.6682634,-0.128770833
1.020591994,1.419137464,404.8622998,0.009053793
1.366428016,0.15954883,437.3721386,0.063654978
1.047502765,1.845211373,436.4864445,-0.005384913
0.444775812,1.053462038,461.4441329,-0.041953372
1.222135867,1.164117495,435.8154812,0.024076019
0.324203866,1.479759824,490.1771103,-0.246875414
0.585315944,0.801446037,462.824431,-0.010645481
0.459608648,0.963405559,490.06722,-0.117041263
1.220055443,0.633734062,403.4979334,0.018612895
0.344070522,0.940799116,466.6392776,-0.053027519
0.123126708,0.031495014,463.2290868,0.009140603
0.408668655,0.076613787,448.3175832,0.023503002
1.705109241,1.718376162,497.1757951,-0.094955258
1.049209748,0.834570818,503.6424104,-0.018202965
0.23200139,0.127839091,464.6922942,0.011702663
0.770637189,1.280218773,519.6318618,-0.388350236
0.672824731,0.474416907,516.3181142,-0.015371019
0.696789754,1.422476357,498.2327238,-0.230936472
0.788330716,1.752821401,508.3612091,-0.425286961
1.410059011,1.810020926,513.1125543,-0.350505671
0.605417259,0.311081823,403.2412691,0.009197449
0.996299285,1.058358208,463.0363887,0.006917272
0.390283367,1.28402358,414.1443804,-0.00526858
1.234225225,1.710067167,472.4670104,-0.05075659
1.922997069,1.075058959,497.7013284,0.112259949
1.579782362,0.67376547,479.4516109,0.120378165
1.645880712,0.424106658,494.7164359,0.214191008
0.58746934,1.149481314,444.9735116,-0.013295626
1.292996548,1.975689232,463.0192692,-0.041003084
0.795859234,1.667291545,507.064966,-0.375907194
0.92166914,1.330053997,447.4072371,-0.002499507
1.42857868,1.02795119,480.3355698,0.047529813
1.393192466,1.138840547,470.091106,0.035286362
1.84091384,0.435258954,512.8959583,0.327713811
0.637474641,1.994355559,462.7065762,-0.103565097
0.860510825,1.024677089,445.3699568,0.008640197
1.517159161,1.950321497,477.9717193,-0.066843523
1.438561551,0.603742151,400.9671003,0.021440332
0.493419989,1.834564111,430.5559911,-0.023866281
0.229509015,1.063273276,422.2926183,-0.010667853
1.326022117,0.708754192,405.343062,0.021090913
0.126534005,0.893618511,440.3861267,-0.025212268
0.318511329,1.045054456,462.5894906,-0.055464806
0.8061379,1.992065304,409.752531,-0.001191021
1.250668049,1.382596942,471.4868965,-0.009182689
1.697560214,0.414969402,441.9566557,0.080392752
0.926050792,1.726904771,405.9134786,0.004632045
1.031937002,0.849591106,499.1564837,-0.013949605
0.445088017,1.407085256,480.233643,-0.1470657
0.219045459,1.710517464,485.3543911,-0.266392385
0.563617639,1.385147088,513.4189096,-0.414047397
1.402789731,0.832605962,473.3785834,0.070568331
1.21553794,0.737576045,481.9498619,0.061084699
1.344564199,1.292989308,517.2130998,-0.192978287
0.254308649,0.400842035,463.856694,-0.009597245
0.777082118,1.221014899,440.9052626,-0.001881936
0.860622546,1.301116611,416.3015693,0.006848482
0.539606375,0.661365146,509.4374184,-0.104339297
0.76563528,1.207954175,431.3961239,0.002487542
0.654116669,0.012105401,468.7923473,0.0699359
0.820702484,0.004801656,430.1278917,0.033902077
1.950984159,1.573423782,464.0175152,0.054745074
1.788124521,0.747334843,513.5719338,0.187197311
0.844539689,1.356372326,427.6412441,0.00347011
0.447224678,0.509404484,418.547912,0.005929026
0.336891451,0.841557597,464.5684933,-0.040539411
1.50913939,0.31410449,477.9312165,0.158222819
1.574899077,0.451591285,498.0163897,0.203780446
0.69517995,0.23451858,479.690606,0.062205042
0.96254827,1.634807138,435.4345468,-0.002313515
1.892111051,1.560478111,509.1893222,-0.085824579
1.730941385,1.194697464,484.1354911,0.062635266
1.655958706,0.55590999,437.8336758,0.066261238
1.704854151,0.793207241,418.324529,0.039256557
0.556657296,0.085167955,507.8649873,0.10848452
1.295258133,1.168406582,441.2840909,0.028704554
0.627131751,1.21748305,427.6248643,-0.001948274
0.742885078,1.142812618,407.2543976,0.005781417
0.573360206,0.423951881,514.4989351,-0.018019602
1.583702701,0.803397553,434.4821905,0.050945857
0.792751207,0.758415704,456.3735699,0.014732382
0.801800017,1.804272254,414.0630191,-0.0006894
0.135841836,0.396007961,443.1452307,-0.007887633
0.300365356,0.118025589,469.5961977,0.02097012
0.217907233,1.362367731,417.2475569,-0.012621044
0.341018958,0.735267625,464.9307074,-0.031349283
0.658558186,1.32937908,401.6425456,0.002766113
0.63491597,0.996855734,500.4382663,-0.143921909
1.95475503,0.840792107,502.2716976,0.185349448
0.614961669,0.345383363,492.0854606,0.036084001
1.278270585,0.186232783,449.8721282,0.078938967
0.857702719,1.098807146,456.7175258,-0.002603291
1.016474501,1.293317218,465.7787176,-0.015114151
0.576886181,1.315533138,504.1532608,-0.279860737
1.182865233,1.876396568,415.0727124,0.008377013
0.281830009,0.028354844,513.708974,0.066624301
0.907648168,1.718711195,432.1869612,-0.004821519
0.783611198,1.406535173,427.2026622,0.000209756
0.226653073,1.444036381,487.4120788,-0.233982465
1.049638956,0.418361724,448.784938,0.050048769
1.826546831,1.800999747,445.2500242,0.034629525
1.129471031,1.458031434,414.8539734,0.012192996
0.528228134,0.909824061,402.3157919,0.003296778
0.39568586,0.186682977,491.5341607,0.030826536
0.563481584,0.404442331,447.7151095,0.017748209
0.381068327,1.441911661,425.6331713,-0.014633676
0.372513517,1.260378015,425.3612848,-0.011168317
0.431344602,0.131197577,415.1830691,0.010068476
1.280529807,1.013595289,456.1763098,0.037623978
0.857356603,1.707634342,440.9008177,-0.015284157
0.530658222,1.002714212,507.7889793,-0.218856425
0.281128385,0.891823325,422.4758888,-0.006062145
0.388400239,0.62048257,461.3038083,-0.012992847
1.674325013,0.132301885,413.2416134,0.041481792
1.703637834,1.544010775,435.5163648,0.035823088
1.16894017,0.494396894,510.3058053,0.118591255
0.507502456,0.014619689,432.5424113,0.022069985
1.584432004,1.390808153,473.3237198,0.026342904
1.782525288,1.761831454,469.0229707,0.014711997
1.242028025,0.450018275,441.0954894,0.052245778
0.799770465,0.013195316,519.2050687,0.240361383
1.455510007,1.427173889,498.4240352,-0.07753543
1.126257423,1.021529079,435.1602265,0.023577442
0.902214936,1.191974125,457.9676353,-0.006525917
0.159217417,0.010959839,433.0684606,0.006850279
0.315888669,0.283181429,496.1181538,-0.007699895
1.324549292,0.04973396,419.021846,0.039516182
0.962854951,0.444815631,495.3000921,0.0791905
1.461969636,0.152895344,408.3283571,0.031016059
0.196503387,1.69751895,474.0303601,-0.181778823
0.834361678,0.770049542,469.8508433,0.01195042
1.788463656,1.695236673,475.5613833,0.010312307
0.60183347,0.484490586,445.3792316,0.01614713
1.83473306,1.010755186,471.6185181,0.099890165
0.164291118,0.2887206,472.295821,-0.013667117
0.947964191,0.180486175,433.1611493,0.037775264
1.832164245,0.745830217,486.7795374,0.159131243
0.635552711,1.52807768,447.8379267,-0.031167118
0.329712283,1.648236502,508.2064139,-0.500784172
1.101633241,0.706531928,487.952105,0.047733555
0.306150664,1.360998122,405.1610753,-0.004844185
1.934101603,1.986094582,448.4262359,0.032208771
0.481768568,1.01204393,411.516975,0.000841788
0.700862197,1.269318893,407.0097877,0.003765733
0.953266128,1.244112761,408.1113958,0.009497501
1.676163573,1.833612553,479.0206755,-0.033140389
1.24422219,0.718826624,403.5386409,0.01845773
1.547746698,0.430678022,485.4886898,0.167530808
0.180992176,0.770439968,511.1938498,-0.249387991
1.625850829,1.638288651,513.5547744,-0.225846474
0.967877751,0.057360687,470.2552249,0.102755108
0.230509733,0.990381242,503.5732583,-0.25305714
1.127409516,0.897959944,475.2920029,0.02845922
0.853321909,1.480280526,424.6794175,0.002231582
0.504893008,1.588055311,489.1290005,-0.229011051
1.7068287,1.316543694,402.8251639,0.022446281
0.561920185,1.915230998,438.3525653,-0.034530368
0.411082158,1.93866521,501.4588959,-0.47174451
0.308167461,0.530101944,400.2706138,0.001919781
0.635439264,0.677441965,414.5289125,0.008604377
0.231372343,0.399853833,426.9808969,0.000412157
0.996800998,0.491124355,441.3799361,0.037338309
0.613356249,1.287337562,425.4113765,-0.002962781
0.282686793,1.886551212,516.2603053,-0.759164628
1.520135721,1.345060218,519.2802906,-0.183695091
0.929702838,1.083058454,508.2210964,-0.150795408
1.226828365,1.389608348,463.8105528,0.000295762
0.767296811,1.530811415,506.7946021,-0.333033388
1.770015136,1.405269701,509.3609673,-0.061492371
1.591990343,0.407843134,490.909853,0.195421804
1.577824236,1.045422819,454.0979017,0.058266967
1.109246119,1.36897727,430.2602963,0.013291339
1.308207991,1.948601469,420.2124588,0.010403691
0.127868548,0.279009573,454.8995481,-0.00729512
1.308963096,0.1953642,428.3534308,0.047351413
0.696955523,1.775173726,477.9756631,-0.152313072
0.633521267,1.303007404,451.2642232,-0.025332717
0.652298445,1.188312424,446.1298998,-0.012091431
1.7183474,1.952564897,462.48185,0.002385858
1.33530153,0.107053307,489.4986932,0.207303349
1.552623888,1.815894355,470.9594367,-0.021014103
1.24421279,0.147563072,463.1750746,0.106518842
0.600777994,0.065177167,487.4191731,0.086272613
1.569011512,1.568847994,449.8866402,0.027782373
1.992020018,0.902780273,474.9484609,0.136178928
1.370862138,0.509972189,504.964669,0.157748112
1.043957658,1.878164821,475.2068797,-0.105627122
1.30799697,0.975870822,466.2021974,0.043491683
1.494370435,0.416741013,441.5909286,0.068234497
0.891192758,0.236104323,410.655355,0.018757427
0.843137423,0.526242973,433.1182555,0.023708793
1.272483632,0.181241168,467.6077838,0.117065233
0.25223279,1.694220269,516.9046415,-0.695250079
0.674905631,0.635558898,515.8723102,-0.084863231
0.579699833,1.205815314,516.8391877,-0.375767367
1.001502423,0.177659611,435.9045884,0.043122257
1.050331774,1.055451644,463.5788984,0.011893673
0.436384709,0.111163533,509.4775501,0.07106931
1.53307785,1.021189251,446.5189436,0.051214001
0.922459174,0.906535925,453.5184193,0.01641452
0.763847471,0.10101966,516.5168198,0.17868079
0.337337506,1.08395037,464.9552281,-0.062738936
0.143414221,0.652450913,412.5905382,-0.003770282
1.986513043,1.554190421,514.9945869,-0.102718256
1.457428269,1.714073514,484.6374869,-0.0693047
1.087208423,0.340210748,472.9352016,0.090184044
0.682673996,0.842408053,435.5747581,0.007713455
1.743075525,1.590781033,516.6540111,-0.205018624
1.702251015,0.906198755,506.5716486,0.10675675
1.654979812,1.597829118,483.7357515,-0.015845707
0.377459541,1.359986895,497.4574248,-0.272894169
0.281141465,0.469879973,466.7507482,-0.01526457
1.59715019,1.749817135,479.3404232,-0.033066285
0.939063504,1.80349463,422.7145526,6.13e-05
0.275639589,1.826732362,406.5194667,-0.009942568
1.01870376,1.027557598,433.2167739,0.01810271
1.489048156,1.191500858,465.9410812,0.042114086
1.648055696,0.149667227,447.0840768,0.099512522
0.388495911,0.925015081,494.3194582,-0.142074422
1.394733804,0.676916115,418.4179881,0.031780432
0.305759619,0.279704854,512.8526176,-0.029572257
1.062611448,0.570634153,463.0604632,0.053769867
0.61417693,1.201014302,412.4927787,0.001900881
1.086412308,1.21931843,467.7393932,-0.003978595
1.517437945,0.658052604,432.632907,0.049917847
1.831863022,0.57280787,453.7162097,0.105454446
0.395395396,0.82982658,406.7323519,0.001143798
0.46971444,0.357983159,463.1006274,0.01497544
1.753642799,0.145140977,451.9277342,0.119732444
1.294800964,0.354659071,459.5996224,0.087561973
1.363890743,0.581155139,480.3057343,0.105158463
0.643001837,1.809587705,415.189162,-0.005474712
1.876674436,1.968902295,437.3377376,0.031573249
0.581575188,0.242948233,447.1579003,0.02632531
0.61261781,0.182765309,507.4332477,0.087723136
0.371016274,1.534444025,516.0001611,-0.571786452
1.872299996,1.092392734,493.5293262,0.100352452
0.774228598,1.199760069,505.1166396,-0.205393849
0.4546175,1.40511216,465.033321,-0.079860669
1.358687003,1.598775967,424.6409022,0.017997417
0.101078904,0.952059335,481.8424761,-0.134755347
0.44247337,1.418687799,504.09926,-0.342700355
1.009423388,1.028279297,428.8446087,0.017112659
0.330882325,0.068554941,498.1834098,0.049825536
0.37579083,1.008783552,518.8301687,-0.368744747
0.220521703,1.703409066,504.1381156,-0.483764742
0.388489563,1.917557696,433.504552,-0.034832834
1.511102115,1.194659995,461.6028553,0.044729074
0.599525106,0.62350906,429.7002769,0.009937752
0.90600165,1.157970512,515.929924,-0.248966143
0.787342515,0.676508768,514.1753354,-0.063502993
1.586877589,0.49591897,467.7484828,0.119999088
1.968512665,1.634736788,497.568415,-0.02261928
1.208789949,1.468436764,403.3970348,0.012120579
0.6507888,1.01824465,404.4963257,0.004859268
0.412559832,1.890189946,477.9665519,-0.206180787
0.62987948,1.724437342,450.6772692,-0.047111305
1.42223068,1.627202713,432.0784655,0.020107093
1.292644485,1.180414638,441.2682858,0.028109758
0.307191782,0.037534093,493.2933759,0.048485604
1.050736101,0.763884351,447.2878685,0.032477493
0.637170626,0.627808961,512.1353849,-0.077010418
1.035752238,0.863990588,484.6532518,0.011581555
1.05362807,0.940958842,458.6023852,0.023524356
0.159995297,1.60218375,465.3436749,-0.128249363
1.164280646,0.018589289,491.0345871,0.202081648
0.454530253,1.751759888,479.8284708,-0.194204215
0.594859735,0.792604146,475.4898448,-0.025647686
0.618455616,0.740056143,509.0647478,-0.111214553
1.303767623,0.971005403,459.6901862,0.043033078
1.748786708,0.779356988,461.5567917,0.099333521
1.511930516,1.75777915,406.9283841,0.016736846
1.99939882,0.346380719,513.6886052,0.412270699
0.458057277,1.892778302,403.4524701,-0.005397085
1.054972037,1.433882059,442.7275569,0.004609626
0.559050296,0.547597017,433.4177107,0.010391616
0.516223131,0.299553405,490.141135,0.028332079
1.457792862,0.481561645,433.7672299,0.053338461
1.510355369,0.161229901,437.1979287,0.07053024
0.562869009,1.252472795,460.0170864,-0.043604042
0.637086823,1.9348286,478.4901006,-0.186011614
1.593051034,1.820105662,478.2462239,-0.039690642
0.335824966,1.085839397,421.6722959,-0.007219066
0.108873465,1.939225557,516.2271544,-0.832616329
1.610610803,1.753152786,408.9570759,0.019561365
1.109645663,1.780570214,420.3651992,0.006777984
1.047853586,0.789533979,420.4253332,0.020585957
1.245355551,0.106091442,475.7052042,0.144756154
0.874652506,0.412804292,502.3852183,0.072093909
0.987950463,1.340055009,413.0186796,0.00976095
1.052960758,0.878908129,421.7621613,0.019793851
0.841889933,0.893804961,483.2287498,-0.020541434
0.277625931,0.488829197,462.2938766,-0.013591142
1.289129898,1.537505478,422.1683724,0.016496578
0.92383403,0.502177045,476.527752,0.053445399
1.167790857,0.20755174,501.1092078,0.194382296
0.157432682,1.274275534,494.5501179,-0.269244658
1.727382876,1.541706784,499.7026454,-0.058614423
0.872388295,1.288758148,420.9872762,0.007034334
0.755158944,1.195600068,449.3385773,-0.008814459
1.584626831,1.838664511,517.0607427,-0.369458713
1.07010704,0.098086301,477.4177536,0.128024194
0.710276326,1.665417853,445.6131547,-0.028938358
0.266787005,0.014991702,426.2820742,0.009644677
0.697225231,0.493847629,508.2943847,-0.000498182
1.186508064,0.834809757,418.3838687,0.023237071
1.376583959,1.700763552,483.974862,-0.076347905
