A_0,R_0,T_0,r
1.469106004,0.177543473,425.043181,0.049503394
0.29919238,0.701042485,476.8066072,-0.054284497
0.691166572,1.571108392,466.7808519,-0.076978008
1.867499685,1.960781316,482.8162838,-0.040184787
1.412473059,1.329319058,408.5482451,0.019000703
1.391771116,1.980899027,406.5939349,0.012186514
1.142369709,0.216342442,489.5933189,0.152586766
0.849581656,1.345399002,505.4337312,-0.237554235
0.842517417,1.907640758,467.5025293,-0.096221446
1.514963049,1.244228964,510.5365767,-0.074692859
1.046535421,1.798222982,469.6560247,-0.07187407
1.242792293,0.015632404,457.9090628,0.103677841
0.231709608,0.644041584,459.0301221,-0.026349915
1.141815988,1.138732416,426.7256343,0.019481494
0.296713965,0.883159263,410.2940638,-0.002038055
1.129051619,1.489660912,480.5563923,-0.064501808
0.472769653,0.862682209,441.5744508,-0.005913187
1.495143269,0.560061965,401.0855783,0.022810179
1.044872922,1.737105574,474.6060007,-0.085105612
0.276128756,1.08494933,446.9994207,-0.03242365
1.322596692,1.422779307,451.4466141,0.017473666
1.535103678,1.225691126,512.5291396,-0.074170284
0.33092796,0.894278067,461.5017318,-0.039993012
0.354414503,1.224853379,506.1341838,-0.322730097
0.135505852,0.987419293,493.3031435,-0.197941734
0.457789811,0.710274698,432.2353585,0.001621613
0.805826594,0.845152706,510.5417172,-0.109183629
0.259652458,0.627072198,483.2350837,-0.06405446
1.06203257,1.164859553,446.1254823,0.014799157
0.145791444,0.827118711,405.9973821,-0.003941243
0.369062138,1.484031367,504.898403,-0.389931994
0.483447549,0.926825583,415.3664334,0.001365578
0.555686554,0.498969411,455.6668436,0.012527034
1.842551548,1.527576582,445.4720586,0.047541415
1.338478003,0.919638677,425.0887319,0.030466057
0.513358043,0.00684165,470.8959416,0.057848283
1.24398111,0.190660159,466.3737534,0.110208703
0.258236732,1.323521307,440.0887462,-0.033046457
0.452765698,0.161087223,471.474899,0.034442348
0.287009337,1.476845482,501.2182354,-0.362312392
0.122330176,1.136520426,519.962459,-0.524421299
1.508044724,1.93669332,453.4089172,0.000156639
0.326244166,1.695973899,410.8048171,-0.009930666
1.830016722,0.389859521,464.7535982,0.146959824
0.247587477,1.803931524,407.6705703,-0.010986903
1.256906686,0.572277632,468.2745037,0.078071363
0.27000741,1.118249785,507.4766609,-0.320764847
0.863186272,0.222591227,449.4889237,0.047908241
1.864221993,1.629031311,440.2551801,0.042913685
1.349910727,1.825661961,401.1325186,0.011762579
0.413224687,0.310791699,406.311912,0.005975111
1.58383675,0.046118008,485.7038424,0.242211923
0.234120111,1.804810309,479.626092,-0.231086638
0.27908862,0.477942568,480.1692868,-0.031887529
0.668211842,0.996003156,507.8706327,-0.182949258
0.229238469,1.849975024,435.5846861,-0.044010486
0.18862856,1.30797261,422.8518228,-0.016688001
1.172784429,0.840835806,462.3716976,0.041679341
1.485731888,1.470350596,403.4159573,0.017399851
1.180999058,1.918775902,462.9866931,-0.046838779
0.911215966,1.275346996,450.446819,-0.003158521
1.739972083,1.632242052,455.6989596,0.034752066
1.000677854,0.344970953,500.1231817,0.117276279
0.169505278,0.326693929,452.3356949,-0.005978434
0.538032037,1.128351929,426.9684464,-0.003199926
0.313059802,0.949654791,480.0386544,-0.096762861
1.787973598,1.827232511,472.3981992,0.001416685
1.594286729,0.519394043,454.494359,0.091972832
1.740343793,0.52438376,441.0462101,0.077042441
1.329847745,0.684093648,519.1778442,0.078746607
0.473381375,1.810045167,429.9545998,-0.023367953
0.341905205,1.781877939,463.7339437,-0.118635662
1.816818821,0.050515619,458.1062123,0.150351361
1.264757474,0.572119103,488.6792652,0.101158955
0.939701115,0.393671737,429.3779039,0.029048805
1.102918573,1.505144521,518.3134041,-0.376908393
1.887661994,1.559595395,501.0337469,-0.036388615
1.233296718,1.013645253,500.6477004,-0.020971234
1.703979802,0.563117418,466.3183511,0.122645571
0.15713696,0.75835205,511.0843971,-0.250208928
0.77058118,1.008082141,423.1189188,0.00832147
0.67973614,0.343044591,511.687354,0.047583648
1.878331989,1.624624505,461.8921633,0.044433785
0.157715854,0.863816974,473.1493543,-0.08274875
1.389375143,1.28985485,505.0488762,-0.08927472
1.872138384,1.527721807,415.1957698,0.031547618
1.897323804,1.026958183,482.5985153,0.115400586
0.477073116,1.144890172,501.9688271,-0.231334047
0.211722062,0.041909662,514.3835686,0.041923555
1.869726621,0.428957532,491.7333412,0.243373615
1.816014904,0.84282368,432.8150627,0.058510272
1.157435839,0.778944307,501.3928254,0.027816731
1.547079133,0.313164979,472.7942111,0.147897945
1.727441506,0.316210353,439.4152822,0.080750955
0.100001309,1.045622328,431.0378779,-0.021649728
0.654294542,0.846190899,473.1209277,-0.020989549
1.481006735,0.18832512,434.3672289,0.063476284
0.536886701,0.87360997,462.5308747,-0.020792172
0.247296825,0.329715425,504.0395471,-0.046194831
1.07430704,1.662631008,493.3452947,-0.176683339
1.482479012,1.036470028,422.3955983,0.031658836
1.818382253,1.982360446,447.6594025,0.025098789
0.834974298,0.385447077,499.9947058,0.070645895
1.781106622,0.565176055,434.8734094,0.067541108
0.655533579,0.123689764,409.4084456,0.013814758
0.201966739,1.592344735,441.6601785,-0.048736475
0.285071722,1.735294183,517.1339474,-0.70896621
0.234332554,1.409696095,500.4344848,-0.345815803
1.554808473,0.564214263,508.720863,0.190168319
1.663692924,0.23361785,486.756622,0.226038983
1.479541243,0.742884522,473.5830532,0.090690717
0.822937581,0.70910267,406.5523951,0.011189713
0.678956796,1.287616565,474.282237,-0.073828449
1.465625907,1.842348834,402.3541807,0.013994558
0.435646907,1.187214526,495.1512455,-0.200041666
0.909429092,0.294929099,476.2305793,0.078508197
1.472230246,0.666706297,429.7796041,0.044757703
0.106198115,1.395586818,472.095803,-0.14608948
0.811633196,0.968536489,403.8558442,0.00833424
1.057709883,1.307632404,413.7748864,0.012011385
0.280925848,1.476365376,493.4108241,-0.282431355
0.644980494,1.668717654,452.0413234,-0.046118344
1.251205882,0.210423828,517.5960048,0.277090601
0.5294025,1.463360385,500.7249164,-0.300553154
1.617359479,1.704853955,491.8992124,-0.077334231
0.362922675,1.96104238,416.1699443,-0.01582067
1.075435682,1.322061876,447.7736889,0.007674071
1.408266499,1.813209128,513.9267727,-0.363675015
1.385571589,0.13332219,442.1801571,0.0738679
1.229501809,0.451274216,449.9771557,0.062026146
1.681590212,1.460216014,470.873925,0.032695838
0.383936239,1.211600127,482.2194359,-0.136228642
0.30751107,1.316735379,497.2396003,-0.273952813
0.6307864,0.041023282,474.2154343,0.072584927
1.648613903,1.31230611,493.5904421,0.008462083
0.51358975,1.838501466,487.6124297,-0.262852098
1.56320223,0.306862187,493.0329358,0.219560644
0.207827267,1.14335257,495.5489305,-0.236481909
1.660277022,0.498479854,486.0580851,0.174841878
0.578463925,0.011716188,518.949693,0.171988624
0.173814704,1.32882779,491.182306,-0.250160417
0.93215587,1.323244615,420.6180976,0.008417656
0.240631135,0.164075487,491.8159794,0.007882406
1.87020181,0.820641343,460.0389101,0.104564633
0.422614642,0.338993603,513.6811666,-0.023052508
1.716157033,1.155310572,460.4455771,0.066115848
0.405099327,1.116641999,480.081147,-0.108779932
1.761161101,0.759611004,410.4348913,0.033827796
0.812839463,1.449032198,517.0207671,-0.419819353
1.692156293,0.615957344,471.0186349,0.126217803
0.390316745,0.58181736,450.1229681,-0.00307662
0.229378804,1.17225939,473.9281034,-0.11363262
1.869755436,0.690950734,487.4433407,0.176886232
0.738805608,1.153023782,479.0213929,-0.063970144
1.163431458,1.224124158,423.4085783,0.017936277
1.036783987,0.26748843,495.601867,0.136732486
0.171086592,0.419378863,499.9887696,-0.079888767
1.880508289,1.334615006,478.2779173,0.066704785
1.981814891,1.296105131,424.9139404,0.046215739
1.752809054,1.470119041,474.963214,0.035300609
1.599751035,0.580394253,477.1630517,0.131973449
1.840222467,0.746252143,415.2682543,0.040676894
0.722061493,0.250774968,516.5903426,0.099181002
1.739666305,0.809046393,418.0153272,0.0397602
0.176389274,1.105331674,434.2064121,-0.022949112
0.644884051,0.875163271,432.6036792,0.005485597
1.020241693,0.833763147,502.4154562,-0.020932934
1.096148531,1.967531355,424.1264643,0.001868147
0.989834719,0.285581081,476.9523855,0.091221029
0.203151148,0.998219124,452.935168,-0.042478086
0.205581934,1.13456567,474.806579,-0.115588152
1.423078876,0.547613573,429.258858,0.044989508
0.495223841,0.460536227,470.4240122,0.006493195
0.889828366,0.422316624,484.5254703,0.064877482
0.123181852,0.712182471,428.0452348,-0.010783519
1.548393297,1.800326854,458.8745564,0.004554051
1.556776299,0.172953322,400.1877718,0.025777807
1.833480514,1.371831229,434.2651435,0.046254964
1.000157769,1.116347728,430.242468,0.014815069
0.104222907,1.258760939,432.8652453,-0.028918188
1.372542734,1.253475646,412.528219,0.020384301
0.317139094,1.92478238,415.1843083,-0.01579845
1.998219135,0.180271317,515.3579377,0.495090948
1.513687744,1.179677027,508.3741816,-0.039616425
1.227822537,1.281632888,408.5325389,0.015321434
0.522401183,1.58194156,418.4643459,-0.007522679
0.72292256,0.751333359,462.8247204,0.006522522
1.138817822,1.734958297,498.6298745,-0.226031697
1.782294971,0.987664919,478.4255731,0.102055789
1.239413003,0.489914617,469.5215127,0.086124165
1.977824316,1.795160025,420.9580945,0.034300711
1.181107442,0.818629514,460.433438,0.043716835
1.073740377,1.34806878,478.2459741,-0.043676405
1.840304471,0.420814041,462.1346584,0.137657693
1.450851925,1.031633679,421.7862971,0.030311195
0.757606086,1.893613462,497.6485913,-0.335354391
1.892257815,1.626249263,413.467668,0.02981141
1.244428493,0.702724768,519.6841014,0.04216629
1.481999056,1.806384879,489.3582891,-0.107567143
0.317815131,1.625688259,449.6975185,-0.061361089
0.859956618,1.319249737,488.5473954,-0.11237439
1.277641173,1.508192981,428.138342,0.016976247
1.280481585,0.896022331,410.3332688,0.021010802
1.354340487,1.231175814,457.4564993,0.029083254
1.613906968,0.539162192,487.9219696,0.164584868
1.194374117,0.667043893,405.9902107,0.019082967
1.807852249,0.424684917,517.713021,0.345009259
0.654717182,0.751999163,400.2164121,0.006483768
1.332378414,0.578090673,490.0377219,0.112933219
0.371487974,1.975742742,421.0141048,-0.020298116
0.392350689,0.403038096,472.5492248,-5.83e-06
1.462516757,1.484479285,471.0532326,0.004748825
0.958843264,0.802616544,498.6556866,-0.015279492
1.012909929,0.71250841,473.9966926,0.037680673
1.255541319,1.493931182,492.7634247,-0.101618346
1.046791511,1.717691468,475.8587126,-0.08787121
0.174383017,0.190463,431.5092272,0.002695169
1.356998604,1.453187649,477.5312248,-0.018360113
0.692551277,0.117322115,453.6370901,0.04568457
1.244856036,0.922035688,498.1093538,0.013317312
1.771974235,0.085982398,455.648953,0.135957451
0.267315076,1.157781595,483.1186795,-0.149455045
1.447812753,1.768850096,462.6559601,-0.008397701
0.281283239,1.766024878,419.4917912,-0.018345261
0.575582094,1.575716154,409.9363478,-0.002436632
1.347469562,0.87776659,508.923944,0.024618547
1.014369174,0.835092912,464.5464828,0.026884223
1.457792862,0.481561645,433.7672299,0.053338461
1.886047027,0.623128625,515.2145792,0.269943187
1.272596009,1.424596796,498.4375109,-0.11461034
1.051453009,1.038967237,476.9395163,-0.001425824
1.71315627,1.168875591,402.9380654,0.0237056
1.879018832,1.19402879,437.7902036,0.056835812
1.520342145,0.382191705,465.4531248,0.118585128
0.83659173,0.857188904,485.7071679,-0.02015671
1.26326222,0.127692462,489.1173851,0.189399321
0.755442861,0.108369488,504.7678816,0.141987763
0.873112113,0.319100026,510.5386679,0.107667308
1.548731957,0.104405855,514.6898023,0.3943368
1.2201009,1.436622511,417.0354294,0.015261565
1.482941823,0.946485731,411.4549641,0.025956662
1.759373695,0.654153762,415.6810022,0.040074299
0.157218584,1.208913633,471.7649105,-0.117504426
1.491927794,0.647913723,503.6161219,0.140749526
1.831135771,1.12312066,491.087428,0.087534935
1.825107906,0.434049133,492.2043741,0.236110881
0.954756127,1.53181878,430.6548609,0.0027895
1.31000115,0.744450182,516.8357237,0.049023858
0.940004532,1.160493864,451.5190934,0.004208232
0.50559257,0.067156497,462.4487816,0.042008526
1.087865998,0.645746435,444.8197826,0.038843436
1.392390221,0.459283325,503.7804131,0.176640736
0.795207684,1.925873473,436.284588,-0.020006357
0.991490628,1.874889578,515.289313,-0.529568189
1.06464223,0.474795577,457.0822021,0.056076009
1.599001217,1.307858848,402.2839309,0.020223871
1.296745835,0.073128696,450.6457009,0.087681931
0.487776675,0.785843255,473.5303997,-0.034621117
0.520661374,0.374680036,501.2201214,0.005659425
1.973326001,1.67122017,411.0401046,0.02984882
1.593167814,1.390192058,456.4371201,0.038369551
0.729816594,1.660634289,406.1001791,0.001106641
0.519595292,0.257406721,427.1582316,0.014415903
0.181247057,1.973900246,438.945999,-0.057524642
1.06719619,1.102754402,475.2198788,-0.004914422
0.171184644,0.947042049,450.7597122,-0.038350537
0.49268489,0.221395498,501.4906707,0.043725221
1.97628325,0.495940996,470.0420707,0.168695994
0.681808553,0.836285349,416.1381158,0.008005434
1.310895824,0.876867033,504.271174,0.02719861
1.799073997,1.581341939,496.7250927,-0.039005073
1.749197022,1.732455447,408.7259549,0.02279373
1.398102482,0.274449739,488.7336243,0.181974951
0.662102542,1.410621312,422.4317372,-0.002279408
0.688512124,0.428810381,403.7086571,0.010024917
1.790538723,1.153786947,510.9515046,0.030167386
0.243514995,0.270049491,477.5982778,-0.004592556
0.323866493,1.917768165,491.1085548,-0.347227062
0.313760629,0.585208841,414.7737117,0.001139486
0.96909117,0.343688505,472.901737,0.075618047
0.115664484,0.066840145,469.9983807,0.005864828
0.606386652,1.423996097,402.3607251,0.001086562
0.538809998,1.40469451,418.3337461,-0.004382991
0.342523035,0.956215907,419.722246,-0.004148138
1.298146094,1.100747151,485.3328556,0.010208771
1.293258064,0.066904488,416.1246675,0.035272374
1.565353429,0.077074035,448.8245459,0.101810848
0.586538646,1.938599076,434.9069159,-0.028464651
0.858535431,0.020375589,406.3190232,0.017753142
1.79567972,1.300228845,470.7042111,0.063176814
1.784629795,1.374790764,471.1189284,0.053641428
1.502777213,1.886953335,494.1681215,-0.154127513
0.504329803,1.950409974,422.8339538,-0.017308091
0.7042627,0.949556063,499.6874536,-0.11204123
1.969038667,1.97667048,451.0315524,0.033953701
1.455641809,1.842822585,467.3152459,-0.024678103
0.800977152,1.311714181,466.818902,-0.041098988
0.911205593,1.208742913,501.6231953,-0.151818601
1.17317805,0.783990522,426.7776835,0.028055383
0.847778929,0.530420644,503.6669472,0.029783071
0.21989546,0.958112948,503.4063057,-0.244220424
1.776613714,0.095423688,489.8591949,0.287339134
1.494566358,1.312369424,514.5835299,-0.135593081
1.036650324,1.298616455,411.7116056,0.011322559
0.560357901,0.08801612,484.765743,0.071649856
1.282852029,1.584515735,448.3686409,0.008356474
0.488604392,0.201453246,446.8172666,0.022090485
1.408109032,1.225996455,483.8192289,0.008630921
0.468197709,0.323192689,512.6551306,-0.002473846
0.372649607,0.954598035,489.2580133,-0.126504636
0.594239813,1.559405092,449.5871966,-0.038685556
0.380875587,1.49232234,456.7759784,-0.067919222
0.270962964,0.631356548,441.0870349,-0.008285522
0.978991371,0.747131498,432.0735932,0.023474226
0.837690558,0.165608211,475.6749288,0.085232396
1.087793505,1.055994821,488.0130039,-0.021471154
1.933378578,1.389964323,452.9384662,0.064163003
0.663727658,0.528337447,437.4677387,0.01654968
1.534209272,0.918986738,410.1994657,0.02666821
0.384230379,0.431415991,503.3635399,-0.044954347
0.63882746,0.070832589,457.8199134,0.048846789
1.943247156,0.444083349,435.3240686,0.07954726
0.181392334,0.50694715,403.2052525,-0.000306051
1.649779604,0.479319308,436.5122412,0.066355282
0.296477594,1.214641443,424.5529101,-0.012484694
1.889682486,1.44940426,403.586187,0.025376492
0.529975552,0.534842754,464.6359557,0.005376253
0.385190096,1.405687604,515.6568047,-0.505334842
1.473722544,0.558610366,501.279638,0.160509835
0.678923988,0.174971009,494.2541899,0.087704633
1.329060743,0.998266687,454.3911183,0.042072102
1.163941919,0.5062588,422.2403581,0.03006621
0.427115757,0.748439386,444.2234929,-0.005513927
0.186371561,0.621439142,491.1767052,-0.098320747
0.175366609,1.557929277,437.8804082,-0.041792465
0.352851106,0.54932878,508.667981,-0.107966732
1.706617164,0.343632156,519.4867509,0.361438492
0.696029044,1.548018788,410.1799805,0.000594843
0.695764178,0.061182809,462.1387789,0.059930329
1.157983462,1.001730401,437.8340667,0.026409995
0.569294429,1.400729276,465.2724089,-0.068759749
1.551279723,0.075896064,457.698904,0.124891332
1.376999446,1.671708696,413.2115448,0.01590168
1.700073923,1.502261533,482.5901912,0.009774325
1.689251819,0.51017872,407.2440348,0.03173792
0.410819895,1.400814263,414.7672705,-0.006414282
0.859672092,1.216433619,438.4214069,0.003994389
0.57763702,0.828082408,438.7876758,0.00221592
0.378891883,0.285929865,509.4347324,-0.007801781
1.014380308,1.605273604,483.9205877,-0.115178946
0.940829756,0.172876883,502.9464801,0.159819667
1.945153983,0.865297519,494.9179472,0.167480808
1.138841605,1.249547471,446.2191651,0.015820788
1.91139223,1.490578834,404.8933577,0.026292889
0.859881873,0.390156659,470.1668973,0.055024437
0.366048436,0.694386507,440.7671942,-0.005192351
1.765054522,1.044516287,494.7777129,0.09048239
0.876660077,1.714946495,510.8004593,-0.42381246
0.371271984,0.340707369,433.1611604,0.007507318
1.701167532,1.251472343,475.8089517,0.055756813
1.345934957,1.258776653,504.9614837,-0.088963139
0.858793144,1.925103489,432.8985525,-0.013045947
0.675213417,1.33628793,445.1641611,-0.01614652
1.217910282,0.97386015,439.6103691,0.031032409
1.126234644,0.537697682,431.893084,0.035179199
0.463276159,0.2574204,469.5832541,0.024475707
0.143750704,1.589530398,489.5889916,-0.295064419
1.720501681,0.693045976,473.0150658,0.124790657
1.482025774,0.039105752,440.7374542,0.07998719
0.434946782,0.639564667,406.8375741,0.003637554
1.698818604,0.917096598,504.3752433,0.104259369
0.276173884,1.567339434,430.9953072,-0.027033529
1.17104974,0.466369477,513.6695718,0.132194103
1.653446953,1.087530264,500.3472542,0.049268934
1.229388675,0.920078928,475.1617842,0.038567075
1.49673356,1.784154779,454.6841782,0.006831258
1.156685826,1.230948126,403.9572736,0.013041485
1.6925917,0.489118161,455.0012798,0.102526155
1.144333648,1.147190532,482.4241789,-0.014912517
1.328774725,0.507610777,473.5769059,0.100501361
0.739439461,0.954290486,482.6073,-0.044190324
1.948806359,1.503659339,401.7706039,0.024970307
0.459866733,0.97865834,453.0423222,-0.022301859
0.767487231,0.697387017,480.5318397,0.003635692
1.157883911,0.239138631,452.1212846,0.071388686
0.289078488,0.697140259,496.152687,-0.115113804
1.027262482,0.965464038,458.539655,0.019547612
0.433643561,1.676537541,440.2300495,-0.036349105
0.598703931,1.355855259,404.5577287,0.001172997
0.130557161,0.534086957,505.1777873,-0.142117734
1.35547819,0.329674838,495.4727899,0.183242049
0.970959727,1.051796935,426.9520768,0.014858815
1.485173607,0.693588235,413.0324292,0.029921966
0.235364081,1.563164845,433.3241433,-0.03183025
1.090626603,0.682774911,490.6062136,0.049439462
0.243863367,1.574765304,513.776741,-0.586723604
0.750637951,0.082331569,408.2603404,0.015857369
0.674562445,1.209875875,431.4639542,-0.001498305
0.442918911,0.1790175,493.1683356,0.041644226
0.273788617,0.776489916,419.1700533,-0.003355757
1.267802788,1.221940368,459.3236887,0.021557581
0.29997332,1.346430825,440.4257081,-0.03209468
0.324629316,1.512083841,508.4358229,-0.457110022
1.813328916,1.555196278,420.6108199,0.032724333
1.21036247,0.539510736,421.9280917,0.030808576
0.298293727,1.694899583,512.5474983,-0.599037875
1.458366352,1.318424284,421.455818,0.025584055
1.930161728,0.523553938,440.7150274,0.086917904
1.310768961,0.275622912,423.6688827,0.040419044
0.919713903,1.53994872,415.8131465,0.005394754
1.411338085,0.217865954,417.1839823,0.037672362
1.662077057,1.740875105,453.4536457,0.023277098
1.28615472,1.111697486,455.1817148,0.031790509
1.810296428,1.256617243,449.6300175,0.060428998
0.508205802,0.703436475,492.4380487,-0.062120649
0.213508646,1.012238917,515.7030972,-0.382856563
1.045781292,1.276794365,435.6691229,0.012205843
0.116821011,1.581021617,472.0783896,-0.165809267
0.718183068,0.550467521,455.545639,0.022202646
1.961248074,0.745872771,506.3539335,0.22316741
0.729709685,0.510188478,502.4809987,0.010629948
0.406688058,1.277589319,420.686032,-0.007601328
1.247272889,1.676060569,502.8476005,-0.225516921
0.598357659,0.051253677,495.4412688,0.103601566
1.846608774,1.371747394,437.638363,0.049311887
1.211037095,0.599748505,475.4758238,0.076878979
1.540498001,1.257003927,511.6680414,-0.079784795
0.583354554,1.999423292,443.9024813,-0.047504757
0.818993699,0.130273759,419.2403799,0.023079753
0.990899786,1.0140996,505.8537734,-0.098189077
1.319759809,1.104833336,471.4936281,0.029715099
1.052788743,1.55989833,405.4243601,0.00861256
1.721946487,0.858293072,509.2136016,0.126483604
1.193893696,0.308416058,471.7855542,0.104373769
1.159789105,0.996108116,506.2198999,-0.053470595
1.047445783,1.463131521,489.6244814,-0.114710553
0.98832092,1.386889943,450.8163464,-0.003988468
0.86946004,1.776462712,454.8656417,-0.042032247
0.350456102,0.012390702,489.6285417,0.057711814
0.598900978,0.291061651,483.6326421,0.042157485
0.790472246,1.423094231,408.348207,0.004233783
0.657681412,0.63462151,475.6146227,0.002314396
1.245968713,1.083072752,479.8027737,0.014347974
0.363456684,0.712186359,477.8351643,-0.049589471
0.951893199,1.180069856,512.9240419,-0.217903222
1.896115974,1.575367506,400.8891553,0.023024184
0.5119799,0.21514273,458.782125,0.028701881
1.698136999,0.440669189,406.2006793,0.031590463
1.326155279,1.467610031,448.0425529,0.017094972
1.879581409,0.125574644,455.4707909,0.14142634
0.286072109,1.949761877,505.3236373,-0.566272781
0.539283087,0.741171273,462.3981291,-0.00963286
0.778178097,1.4946958,447.2764881,-0.019404894
1.471821778,0.605533327,463.7988169,0.090970898
1.438971948,1.846214854,513.0686782,-0.356702352
0.620031932,0.377028137,454.656212,0.025117941
0.645900097,0.371561026,497.4010873,0.035076817
0.61471021,0.49002376,452.2958744,0.017565492
1.537216568,1.512434839,416.9733823,0.023298675
0.55842136,0.059045521,507.8632988,0.118071414
1.011564878,0.787094449,482.4398357,0.023119679
1.928309268,0.643513423,430.3373313,0.064890754
0.216068741,1.624406154,424.953977,-0.023544409
0.497233434,1.594029935,504.6340991,-0.391814599
1.865491975,0.262515678,445.5755252,0.104489171
1.527566789,1.522155957,497.0192076,-0.079793811
0.219754329,0.694970326,425.2863537,-0.005610559
0.459434916,1.897823879,441.335683,-0.045102267
0.202941607,0.468894083,441.9421975,-0.006390709
0.923147367,0.111824333,508.7671019,0.1932342
1.682703059,1.594942987,459.4895482,0.030461032
0.742972909,1.347953978,411.5822471,0.003587474
0.784068378,1.233973547,516.4510203,-0.32379678
1.507414982,0.043765406,507.9742057,0.359993107
1.619640911,1.036276796,518.7663866,-0.000542056
0.779783494,1.380051634,517.1772239,-0.40026795
0.685915433,1.521362868,511.6290315,-0.411277527
0.243682437,0.903453753,440.0579858,-0.01888904
1.694291734,1.069143391,428.5309657,0.043327147
0.809993343,1.884333838,454.4361014,-0.052218494
1.685788657,1.296179768,473.5816965,0.049610495
0.152628145,0.657479708,496.0655822,-0.131785658
1.380150491,0.060189005,461.44432,0.121831364
1.221549773,1.098734533,475.241067,0.014984363
0.949186337,0.723687625,496.5603623,0.007471225
0.831838079,1.173851822,455.4904507,-0.008301029
1.143138348,1.459763283,480.6776227,-0.058452317
0.999083892,1.985533033,424.0876319,-0.001854218
1.910811184,0.364671911,515.5863072,0.391158545
1.430342403,0.887393107,436.9152232,0.043284355
1.210802171,0.075614796,460.129829,0.101955844
0.540588438,0.62150192,451.638107,0.004899854
1.298698337,1.239943389,498.8884915,-0.062461609
1.785414537,1.783028051,513.4506597,-0.24017449
0.526143484,0.8730866,413.9402435,0.003310198
1.323556227,0.243169298,435.6863643,0.056430613
0.366992316,0.391710759,512.9370776,-0.05838462
0.128036405,0.853292613,433.4476531,-0.017491533
0.298347464,1.225543915,466.8286653,-0.085218063
0.156580025,0.482384994,446.2891133,-0.011823707
1.901177424,0.518835015,485.3826148,0.207219831
0.402509202,1.285509701,512.7045918,-0.408397824
0.504209832,1.421008588,491.0430949,-0.209970196
0.359398622,1.510314681,479.2596938,-0.168473212
1.320147577,0.73201281,456.9438912,0.059790121
0.50546682,0.209725255,502.8900707,0.050444217
1.76970118,0.742115242,487.906371,0.151648328
0.911578205,1.844754369,506.7243152,-0.403527749
1.532247109,0.180746896,477.0489154,0.17649688
1.858376245,0.343423083,466.0780336,0.158191924
0.339348792,0.344132667,425.8894423,0.00562213
1.78964288,0.726285998,436.2166511,0.065190971
1.021264078,1.270658084,488.27903,-0.074703841
0.689783706,1.739511399,476.040611,-0.137244693
0.979465285,0.168429526,419.5415518,0.02763697
1.197418625,0.324789844,513.8173906,0.198567362
0.46719817,0.153558913,489.4951157,0.049241014
0.250962027,1.646256513,497.238481,-0.369341757
0.30975293,0.433191488,457.1001622,-0.003516525
0.225215632,0.301526694,426.8364782,0.002243739
1.210853204,0.043481613,510.6903915,0.301300951
0.792335079,1.344589374,425.105317,0.002518939
0.765948143,0.591249691,442.3070669,0.020935341
0.668853333,1.287553256,416.1905812,0.001662349
1.00935007,0.379059544,517.1385569,0.1262171
1.066120121,0.175262804,499.2321095,0.1757137
0.165961292,1.133237119,401.679372,-0.004800056
1.285184268,0.082393255,481.8377413,0.174050937
1.274196024,1.095583771,467.2356282,0.028364496
1.815917178,0.807136932,417.5109961,0.04151506
1.471515352,0.713797586,457.3061058,0.073907797
0.315599054,1.08805836,515.1445141,-0.38009652
1.406217761,1.95233487,500.7876041,-0.250641291
0.389475132,1.79249806,454.6143833,-0.079789017
0.558774388,0.973799619,411.8016811,0.003116495
0.160297378,0.551815762,498.6402668,-0.11369041
1.858629031,1.124500375,495.7701683,0.0885237
1.545553842,0.989651697,506.5091416,0.040797216
0.219754701,1.560182156,490.2789553,-0.28244926
0.270150396,0.98120199,499.2771558,-0.209602438
0.824236923,1.148771927,401.5449716,0.006993246
1.849135761,0.114522825,405.0779425,0.036250604
0.370718639,1.884914622,480.1890687,-0.228334443
1.598578112,1.001885691,469.6482372,0.072635311
0.291289437,0.968136664,464.2256061,-0.055353447
1.942182777,1.122588703,429.2978097,0.05280007
0.450296745,1.584860752,499.637219,-0.339655997
1.648075407,1.132324494,454.1017269,0.058431042
0.183503844,1.213030423,456.9570992,-0.066014586
1.980644398,0.7241489,503.3627819,0.228299991
0.290109258,0.381754788,512.5338827,-0.074243667
0.375419173,0.46833255,417.3633458,0.004344622
0.256660962,0.876884446,481.8111588,-0.100200693
1.290486682,1.999963557,507.1643135,-0.370140139
0.122321673,1.54385993,469.1341038,-0.145135454
1.957310529,1.271155427,419.0728606,0.040486917
1.683983939,0.949311368,401.7515797,0.023985357
1.589238465,0.043336086,438.1217671,0.080122767
0.537200227,1.67064645,422.0223478,-0.010679188
1.74714661,1.709481174,491.4508919,-0.05273868
0.433027676,1.389705139,416.7344961,-0.006546596
1.085886785,1.37855516,448.4998661,0.005160871
1.035713184,0.021111769,461.6081803,0.093674646
0.975222352,0.840954422,465.2194869,0.022276603
0.287580856,1.265312721,462.358679,-0.075699993
1.550665909,1.439091977,480.157439,0.003676027
0.574875948,1.841823279,456.0394557,-0.072837727
0.178131337,0.32677344,515.2667178,-0.090702633
0.367082543,0.733273464,495.6163834,-0.10652098
1.743073387,1.794679855,500.0188711,-0.12720306
0.305485532,1.785356889,451.380622,-0.075400902
1.2099823,0.150254175,450.2762782,0.076792219
0.634558853,0.622192234,401.4434199,0.007162243
1.176250084,0.935373027,413.5562497,0.019456131
0.805264258,1.589511767,479.8287728,-0.121510538
