x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
134.0,149.0,178.0,141.0,0.0,146.33333323048504,0.0,89.00000000362829,5.06514652443002e-9,366.6666666868205,0.0,99.33333331853783,0.0,46.99999995297596,0.0,3.149486360598532e-8,0.0,3.149468597030137e-8,0.0,2.460422335265188e-9,89.00000000859734,0.0,134.0,49.66666668146297,88.99999998982815,94.0000000155294
200.0,155.0,103.0,163.0,2.663325215132012e-9,160.30473682452887,2.7100000871962493,56.81210528009635,2.7231758624698483e-9,401.1731577973574,1.461979363411097,103.63296358213968,0.5572551415963243,54.65253874004508,0.7012904315552654,0.7445832280177304,0.5158210770408026,0.7483053505824512,2.5436142607357164,0.8217369841340271,52.5937932542539,0.85296078369588,195.29311594300938,49.800716205074465,49.33313052444692,106.74619512482666
181.0,126.0,163.0,159.0,2.936786086938601e-9,143.39097743437438,4.417066429549997e-8,91.08646617178618,1.6596568929315443e-9,394.5225563396203,3.1722297142032883,85.02424404505098,1.0798320229202267,54.11467165513664,1.1040205182446054e-8,1.1039628962198245e-8,1.1051558576260678e-8,1.1039271574595415e-8,4.7583445764894465,1.5363660698434831,83.11974804104403,1.672007486068892,173.06942569706203,39.43938987351295,78.8004199220482,103.2133208469971
143.0,124.0,194.0,101.0,1.4595377005568392e-9,116.33333334424147,0.0,97.00000001874454,7.125815610374507e-10,348.6666666225255,5.667371775164018e-9,82.66666666933266,2.0871767414598333e-9,33.6666666686138,2.2114347479808136e-9,2.32252844797886e-9,1.6941312247427098e-9,2.3225167835134485e-9,9.190787041372253e-9,3.130866022640046e-9,97.00000000400478,3.130681983299463e-9,142.99999998207258,41.333333324778074,96.99999999031073,67.33333332536414
191.0,127.0,105.0,162.0,2.2636748453360838e-9,142.23308271386813,2.8569169177298713e-8,57.849624083782594,1.5494931815656658e-9,384.9172931653453,1.777295696966666,85.24889103544574,0.5971673886570414,54.60972859506235,7.140428909974391e-9,7.13993903892978e-9,7.1490036849297846e-9,7.139797543464652e-9,2.6659435487334457,0.8733365542384246,53.395751087897445,0.9145928944627721,186.55676074606336,40.87777240263633,51.0070815140337,106.4756785026119
198.0,163.0,156.0,130.0,3.2139978723025678e-9,155.92789469054324,1.8700001415408365,84.8268421053678,2.411687625099209e-9,404.3752630509165,2.042876795123283,109.22180421736992,0.7377110918259797,43.92550258943804,0.4812314420811166,0.4921346392853717,0.4032691960448794,0.49336486412946884,3.3049309134659737,1.0787736415089169,79.30820123827093,1.1349363145336746,192.17096084799448,52.20728750122023,75.55081847064562,84.44619623105616
139.0,101.0,200.0,152.0,2.416669443245914e-9,118.10526390874224,1.2660653117357892e-8,100.15789586716397,1.0090127827434607e-9,373.73684020352584,0.0526225576527242,67.35086467219546,0.017550433924478817,50.68422624738624,3.164786789283174e-9,3.164661802367262e-9,3.166543859230064e-9,3.164660666477498e-9,0.07893383765152916,0.026297007164064613,100.02632565286773,0.026339370489668817,138.86844360054118,33.62283831702194,99.95612390762567,101.28943437833703
106.0,126.0,126.0,105.0,0.0,118.99999987699974,0.0,62.99999981549986,0.0,281.0000003075001,-2.0340280507428744e-8,83.99999994750925,0.0,34.99999994983118,0.0,0.0,0.0,0.0,1.5933878153321913e-8,0.0,62.999999799565984,0.0,106.00000000440642,42.000000052490755,63.000000200434016,70.00000005016882
141.0,132.0,171.0,186.0,2.595134457943136e-9,150.00000004535227,6.353265859240298e-8,85.50000009827828,1.70682561450094e-9,394.4999997831279,2.6023560823286128e-8,88.00000000610243,1.0193690281399915e-8,62.000000005627705,1.6345850937007796e-8,1.793996321065528e-8,1.1306908584197215e-8,1.793993586054396e-8,4.6838495843059206e-8,1.529060199055038e-8,85.5000000225655,1.52904932175113e-8,140.9999999095774,43.99999996008975,85.49999995309811,123.99999996036264
169.0,177.0,176.0,163.0,3.833436530264355e-9,167.83582203977218,13.492536893274812,88.00000150645552,4.247922077296926e-9,415.6716395453668,2.168656860859186e-7,115.79050922566081,1.2538123142588805e-7,52.04531247569792,8.543472477068824e-7,6.6284727090697855,3.7631454276624773e-7,6.864062953543238,7.521200255116198e-7,1.880787961116293e-7,88.00000038243782,1.8806679438700637e-7,168.99999817513796,54.58101787649707,87.99999911199374,104.09062438173802
177.0,146.0,105.0,138.0,1.1198596894246293e-7,143.33333322439415,0.0,52.50000003668239,0.0,370.1666666000755,2.185055194299367e-7,97.33333333849727,0.0,45.99999999788285,0.0,5.090775007137477e-9,3.3606034663248987e-9,0.0,2.9133929047020508e-8,0.0,52.50000000754846,0.0,176.99999997086613,48.6666666531436,52.499999983849754,92.00000000211715
135.0,104.0,162.0,141.0,1.3692276128997992e-9,116.33333334435936,0.0,81.00000001888928,7.076921190550632e-10,344.66666662286264,5.721979883674964e-9,69.33333333574542,2.0977570172452354e-9,47.000000002163425,2.129012844158087e-9,2.2289221526151353e-9,1.6459544182494165e-9,2.2289058402710427e-9,9.235471332529443e-9,3.146752943864214e-9,81.00000000406818,3.146567302841661e-9,134.9999999820799,34.66666665844515,80.99999999043811,93.99999999189946
157.0,142.0,163.0,136.0,1.91594995195815e-9,140.00000001840334,0.0,81.50000003573294,1.1456660570500465e-9,376.49999991875353,1.001550784243328e-8,94.66666667030422,3.810110112424732e-9,45.33333333618944,5.0326540203582566e-9,5.391772744783993e-9,3.6636000438446526e-9,5.3917125092252895e-9,1.7156749300915167e-8,5.715418477447091e-9,81.50000000829151,5.714928184325327e-9,156.99999996674558,47.333333318063616,81.49999998193299,90.66666665201137
141.0,109.00000000000001,143.0,194.0,2.083309555052791e-9,137.33333337921735,1.988975925923806e-8,71.50000007717519,1.2521825651874874e-9,378.16666651582943,2.3613003128604508e-8,72.6666666746787,8.377428044148694e-9,64.66666667463156,5.112725763919701e-9,5.225529662267674e-9,4.326066473292163e-9,5.225437359758417e-9,3.7588943044962294e-8,1.2567800368537232e-8,71.50000001570534,1.256526510229404e-8,140.99999993262426,36.333333307004935,71.49999996931957,129.33333330688066
196.0,140.0,145.0,137.0,2.7296472752520534e-9,144.4661654067912,4.319219553257665e-8,80.69924813017049,1.6853460476462544e-9,392.8345864102049,2.7154681882837406,94.217744066137,0.91869954028965,46.61425361481046,1.0795251385333495e-8,1.0794545171297778e-8,1.0808116772512865e-8,1.0794282203432936e-8,4.073202287515114,1.3266161012778428,73.87804931714957,1.4213804259133116,189.21132951222103,44.45563982123479,70.20325112902383,88.96436594772526
167.0,167.0,155.0,137.0,2.5666210490271624e-8,156.99999996663217,0.0,77.50000005944098,0.0,391.49999985840395,0.0,111.33333333158079,0.0,45.666666660717574,0.0,0.0,1.4720242802468423e-8,3.238922227074897e-8,2.05597282383558e-8,6.042099852533643e-9,77.50000002679755,6.041603504755044e-9,166.9999999526956,55.66666666841925,77.49999997320245,91.33333330003975
110.00000000000001,125.0,168.0,134.0,3.4125577030863496e-8,127.99999996837246,0.0,84.00000000311732,0.0,324.99999995984797,0.0,83.33333333427927,0.0,44.66666666733906,1.3965291145723316e-8,1.8248400124321068e-8,1.953083028638503e-9,0.0,0.0,1.3195588775531848e-9,84.00000000344224,0.0,110.0,41.6666666644012,83.9999999965578,89.33333332749413
197.0,167.0,157.0,178.0,4.226613967582704e-9,171.90842105833482,17.74000000293617,89.23263159066738,6.08595990944554e-9,420.1189473301674,2.135110991058951,110.37958591566115,1.02610775803721,58.36761639780412,3.8019107878831435,5.833174037662409,2.038198416334,6.066716761056618,5.1036218807727325,1.485965887477236,81.0582608537687,1.5847829747346622,185.9593563386612,49.30127415847143,72.87743296763527,111.98088386539946
146.0,137.0,198.0,194.0,3.933138426372097e-9,156.97105264759387,5.050000030574637,102.98157898494232,2.595835596236354e-9,409.9973683235072,0.8644507369529392,91.18959063254651,0.39095613675791857,64.52605514526962,1.183170950478677,1.5833814911151567,0.6775395467557643,1.6059080422250385,1.8882615803547629,0.5760766900975686,99.925203981203,0.5920367358828242,142.06411673078765,43.650951185613856,97.00630033135417,127.27600007575153
177.0,101.0,112.00000000000001,100.0,1.323202756519916e-9,100.66666668732255,0.0,56.00000003249609,6.616433109244321e-10,333.33333327595614,1.039619880915714e-8,67.33333333756883,3.6168991503040405e-9,33.33333333706381,1.6906884635765179e-9,0.0,6.6065481973964796e-9,7.657163791918721e-9,1.601426686764699e-8,5.425679577246666e-9,56.00000000629272,5.42506550088643e-9,176.99999997113795,33.66666666243748,55.999999987101184,66.66666665527953
139.0,183.0,185.0,124.0,5.069679787084169e-9,163.33333329281533,0.0,92.50000003375544,0.0,375.1666666314392,-1.0391872251602763e-8,121.99999998201477,0.0,41.33333339654123,9.851905247160178e-8,0.0,2.9839871059999277e-9,0.0,6.362433378814254e-9,2.3484929556616414e-8,92.50000000390808,0.0,139.0,61.00000001798523,92.49999998947958,82.66666665252431
140.0,117.0,149.0,112.00000000000001,7.423750503221527e-10,115.3333333350605,0.0,74.50000000254913,0.0,328.166666635067,0.0,78.00000000161829,0.0,37.33333333453999,0.0,0.0,1.2788378958630587e-9,0.0,0.0,0.0,74.50000000254913,0.0,140.0,38.99999999838175,74.49999999334693,74.66666666925761
163.0,102.0,176.0,167.0,2.6151143761057273e-9,129.09774436516724,1.8352265520455225e-8,96.14661655477622,1.2158589614586977e-9,382.7556390530202,2.7001292744336207,68.86741503487801,0.9198649265377806,56.61033513193294,4.587594302259708e-9,4.5874878981771206e-9,4.589775877112458e-9,4.5874074429059915e-9,4.050193913542018,1.301122551950216,89.37979739262249,1.41550269787735,156.24967680636445,31.83146240809235,85.70033767363556,108.97416216492782
103.0,200.0,199.0,118.0,1.1226575225009583e-11,172.66666666589123,0.0,99.49999999730058,9.285585633733717e-9,347.83333332007203,1.2427089485206295e-9,133.33333333226736,6.242812313795893e-10,39.33333333176811,3.085296154276615e-9,7.32249319057731e-9,1.491394168614769e-9,7.3224391789742454e-9,3.0327657374316147e-9,9.364249938402266e-10,99.50000000168056,9.364134240943273e-10,102.99999999173659,66.66666667477966,99.4999999942974,78.66666665925838
144.0,186.0,120.0,189.0,0.0,184.16417911225267,8.507462686602253,60.00000000920538,0.0,386.3283581703201,1.914952463266673e-8,122.59855426015004,0.0,61.56562484835198,1.914952463266673e-8,4.204337228896073,0.0,4.303125460357705,0.0,0.0,60.00000001277543,0.0,143.99999998085048,59.197108510953946,59.99999998722457,123.13124969129109
184.0,124.0,175.0,123.0,2.585364018909524e-9,128.7368421107509,1.7976536719336683e-8,95.10526317298097,1.2066035059045176e-9,382.15789468968615,2.5187085192893814,83.4848457386794,0.8541001334590801,41.87918772190842,4.493642584704817e-9,4.493516692685444e-9,4.49591021361674e-9,4.493467228329575e-9,3.7780627807801763,1.2272686070387155,88.78115020296747,1.3187815834012104,177.70322869437024,39.28788564929795,85.36474965649295,79.802030689525
162.0,139.0,166.0,114.99999999999999,1.7854612567530146e-9,131.00000001877874,0.0,83.0000000332934,9.779865375174066e-10,367.99999992719813,9.839314959360303e-9,92.6666666706595,3.6160890899145352e-9,38.33333333644932,3.546628022097183e-9,3.7045871078134007e-9,2.7615342862835958e-9,3.7045604916017606e-9,1.6139046651022024e-8,5.424375056955124e-9,83.00000000728407,5.423897592807608e-9,161.99999996949705,46.33333331972275,82.99999998420107,76.6666666537773
104.0,117.0,183.0,127.0,9.566928925064348e-10,120.33333333724214,0.0,91.50000000165369,5.30472635067641e-10,319.16666663092354,2.2161651248513473e-9,78.00000000102449,1.8146195657209322e-8,42.333333351369916,1.6524136782365489e-9,0.0,1.8146195657209322e-8,0.0,0.0,0.0,91.50000000165255,0.0,103.99999999165877,38.99999999897555,91.49999999834749,84.66666666221164
109.00000000000001,129.0,162.0,119.0,-6.970424237806583e-11,125.66666666999505,6.352407947199037e-9,81.00000000635244,5.094429919588056e-10,312.33333331302543,1.8679536981855833e-9,86.000000000849,0.0,39.666666667208396,6.352407947199039e-9,6.352407947199039e-9,6.352407947199039e-9,6.352407947199039e-9,0.0,0.0,81.00000000686188,0.0,108.99999999261917,42.99999999572939,80.99999999313816,79.33333333279164
142.0,193.0,181.0,124.0,-2.248157215944957e-10,169.99999997182482,0.0,90.50000002301194,0.0,379.4999998905283,2.169668037533842e-9,128.66666665119556,1.2030015817627468e-9,41.3333333170318,7.470997613129104e-9,5.3777123603884876e-8,3.3820350418901117e-9,5.4584290865022935e-8,1.520160708423646e-8,1.8045027465782298e-9,90.50000000420133,1.8045013594098951e-9,142.0,64.33333329256324,90.49999998875757,82.66666662657946
191.0,101.0,165.0,187.0,3.2691737239146635e-9,143.3684210336049,5.203958818237945e-8,103.05263157425486,1.6834330341248779e-9,397.57894732931095,6.817128811730792,69.34461936479683,2.35830397887764,64.8483688814688,1.3008253954244976e-8,1.3008332591114508e-8,1.3015474050030147e-8,1.3007527586988761e-8,10.225693223741771,3.016929050809667,86.03745597551148,3.7725533258753696,173.95717795027494,28.63845157082938,76.6042400293267,118.37907777887995
122.0,157.0,176.0,196.0,1.8382485048987301e-9,169.08955223632194,2.7313433185425713,88.00000002125917,1.5420088104877413e-9,391.1791043978187,3.1615850980776427e-9,104.21366485943597,0.0,64.87588737374365,1.2375033487291534e-8,1.3590054310065962,5.463416703024165e-9,1.372337886863859,1.0567036559113759e-8,2.7284694968461047e-9,88.0000000067773,2.728376319355519e-9,121.99999997268053,51.42732970615753,87.99999998316824,129.75177473581246
200.0,149.0,114.99999999999999,128.0,2.3501107500444917e-9,144.0751879901092,3.3504629918004076e-8,60.61278200062717,1.630566398260635e-9,387.312029967018,1.0347762157850666,99.67573614868617,0.34668864721943304,43.01798698076866,8.372109437143793e-9,8.370828622194564e-9,8.390991252041674e-9,8.370700606624469e-9,1.5521643275409036,0.5136042241678005,58.020032976589015,0.5269804739600168,197.41305944717837,48.81065961822537,56.63327836545204,84.45503253616224
107.0,112.00000000000001,131.0,167.0,0.0,130.33333321698623,0.0,65.49999982547924,0.0,321.16666695753463,1.8993427494610676e-7,74.66666675807403,0.0,55.66666626897797,0.0,0.0,0.0,0.0,0.0,0.0,65.49999982547924,0.0,106.99999981006573,37.33333324192597,65.50000017452076,111.33333373102204
145.0,179.0,127.0,173.0,5.088820387300075e-7,176.2462674181585,2.261192008673257,63.500000195569264,0.0,381.99253850418205,0.0,118.9576335969723,0.0,57.28863501502464,0.0,1.1270982165003434,0.0,1.1340944717507855,0.0,0.0,63.50000019557063,0.0,145.0,58.91526872910202,63.499999804429414,114.57727065319766
181.0,159.0,115.99999999999999,174.0,2.7589037131820454e-9,162.62421085520174,5.139999903843431,58.506316234665064,3.020531144908177e-9,403.72947299491125,0.07649056272325355,105.25851640763499,0.043109000297229416,57.24609488730516,0.2725548968653844,2.3535836797766794,0.12265457875378495,2.3912067484475825,0.2510132921896772,0.06456644807299491,58.125990794093276,0.06474570332965009,180.39994124689895,51.32333346386727,57.70824562409739,114.29795266004767
172.0,165.0,165.0,175.0,3.711341304233554e-9,166.19631584378652,11.769999989398693,85.1794737603367,3.928139930485527e-9,413.85421039201094,0.43319796349025597,108.62131615796902,0.2355269224047524,56.90627480363381,1.322492635195173,4.836522441035704,0.6188788826591766,4.992106030508639,1.3110432625799122,0.3502354529818447,83.16272983039143,0.35546521831166006,168.93326613723568,51.19192594732952,80.98286436083917,112.74615394660657
178.0,171.0,175.0,196.0,4.9591735317621794e-9,176.559473697488,22.869999993571394,94.77421054937595,1.1389398000052183e-8,425.7963157346429,1.2340580396399081,111.74866995472766,0.6556330941063473,62.92111261397324,3.3404928682883446,8.673769773385553,1.6212471783168354,9.234490173580662,3.521333494034267,0.959889813164222,89.29407324891969,0.9989140046471768,169.90411559626904,49.61767045794917,83.42904647370196,122.84548320672275
169.0,106.0,108.0,157.0,1.7634214078792718e-9,123.00000008246562,1.1622280735597034e-8,54.000000127899305,9.943023869139821e-10,362.9999997714275,4.147971155954079e-8,70.66666668110469,1.41204752310645e-8,52.333333347524146,2.9414428090257202e-9,2.9579679872129876e-9,2.7649028923114645e-9,2.957967047046968e-9,6.329724669105295e-8,2.1180868344618273e-8,54.000000023234875,2.1180612231692183e-8,168.9999998913661,35.333333294295706,53.99999995803972,104.66666662772599
118.0,107.0,108.0,121.0,0.0,111.66666574232364,0.0,53.999999838326715,0.0,288.3333339938755,0.0,71.33333264577448,0.0,40.33333338578777,0.0,0.0,0.0,0.0,0.0,0.0,54.00000004000603,0.0,117.99999994692602,35.666667014366745,54.000000161407115,80.66666661327491
133.0,159.0,182.0,118.0,1.25960752939136e-9,145.33333332060755,0.0,91.00000000459129,0.0,355.66666665588514,0.0,105.999999988263,0.0,39.33333333360417,0.0,0.0,0.0,0.0,0.0,1.7431264252276902e-9,91.00000000284815,0.0,133.0,53.00000001173705,90.9999999971519,78.6666666610116
129.0,179.0,186.0,166.0,2.7259692163600958e-8,173.26865663872167,4.194029839674188,93.00000009168633,0.0,389.53731337445566,0.0,118.63820915319806,8.553143970857492e-9,54.630447590302325,0.0,2.0853724784250445,0.0,2.1086574186996927,2.1815878881170647e-8,9.732957551022992e-9,93.00000000542491,5.4712586461391766e-8,128.99999997818412,58.276418361160914,92.99999998602196,109.2608950490906
145.0,180.0,168.0,141.0,-2.1201458366704173e-9,166.9999999782734,0.0,84.00000001498377,3.156229018018021e-9,382.99999986079735,2.73296329034201e-9,119.99999998704045,1.5073167178793715e-9,46.99999998487252,9.161095913336846e-9,5.4259894062295935e-8,4.174087063199053e-9,0.0,8.315954851091557e-9,0.0,84.0000000053021,2.260973592669725e-9,144.99999997866001,59.99999995808984,83.99999998654202,94.00000001512753
128.0,177.0,135.0,189.0,0.0,180.08208954290075,2.753731387099336,67.50000000768932,6.085566536526636e-9,378.6641790392888,1.9042313320506325e-9,117.54289940123576,6.579710998266821e-9,62.53919014234876,7.420415828259064e-9,1.3713018092663276,0.0,1.3824295778333602,6.211738940112821e-9,1.605627630851814e-9,67.50000000432156,1.6359631840855914e-9,127.99999998336042,58.08579878949802,67.49999998909878,125.07838027733153
104.0,146.0,175.0,160.0,0.0,150.6666666699983,0.0,87.50000000814886,7.136903303136957e-10,346.8333333050035,1.992596496759254e-9,97.3333333336992,8.832467027094926e-10,53.33333333342327,2.827843326646388e-9,3.922790181937073e-9,1.5814852680915975e-9,3.9227568307997624e-9,4.900726935375133e-9,1.324881670852065e-9,87.50000000219295,1.3248570248428983e-9,103.99999999027882,48.666666660514835,87.49999999352717,106.66666666068309
192.0,127.0,192.0,110.00000000000001,2.8389645587159997e-9,128.71428571457247,1.9150532967109483e-8,107.07142857905363,1.2185499250018645e-9,385.21428567805896,3.657180453888185,85.8392559274167,1.2487029046864204,37.96914643142012,4.787253346870811e-9,4.787168964626825e-9,4.788990083401161e-9,4.787120572210739e-9,5.4857706827913155,1.7588838898662817,97.87305435977967,1.9537196478349164,182.8570488574366,39.40186017743749,92.8782427279066,70.07713391527825
119.0,142.0,183.0,195.0,0.0,159.66666666003988,0.0,91.50000001749484,0.0,387.8333332318161,0.0,94.66666666398793,0.0,64.99999999605171,0.0,3.0538341089390376e-8,5.447747473033774e-9,0.0,0.0,0.0,91.50000001749484,0.0,118.99999997154453,47.33333330547374,91.4999999825052,130.0
109.00000000000001,192.0,125.0,119.0,1.5069787195898243e-8,167.66666661649336,0.0,62.50000000585396,1.905206659102987e-9,314.83333332458045,1.0817803131992917e-9,127.99999999433908,0.0,39.66666666628235,0.0,0.0,0.0,3.2937707794868763e-9,0.0,6.580826550361964e-9,62.50000000117834,0.0,109.0,64.000000005661,62.4999999959276,79.33333332905782
